"V1" "V2"
"1" 0 0
"2" 0 0
"3" 0.01829 0.04082
"4" 0.00229 0.02326
"5" 0.01486 0.04651
"6" 0.02914 0.07143
"7" 0 0
"8" 0 0
"9" 0.00914 0.02041
"10" 0.01429 0.02273
"11" 0.01429 0.02174
"12" 0.00914 0.02222
"13" 0 0
"14" 0.00229 0.02083
"15" 0.00057 0.02703
"16" 0.00057 0.02128
"17" 0.00971 0.04878
"18" 0 0
"19" 0.00971 0.04545
"20" 0.02857 0.04878
"21" 0.012 0.07317
"22" 0.00971 0.03846
"23" 0.01429 0.02174
"24" 0 0
"25" 0 0
"26" 0.01429 0.02381
"27" 0.00286 0.04444
"28" 0.00057 0.02174
"29" 0.00971 0.04762
"30" 0 0
"31" 0 0
"32" 0 0
"33" 0 0
"34" 0.00914 0.02439
"35" 0 0
"36" 0 0
"37" 0.02743 0.07317
"38" 0.00914 0.02128
"39" 0.00057 0.02128
"40" 0.01429 0.02381
"41" 0 0
"42" 0.02857 0.04348
"43" 0.024 0.07692
"44" 0.03143 0.08889
"45" 0 0
"46" 0.00229 0.01961
"47" 0.02857 0.04545
"48" 0.01429 0.02128
"49" 0 0
"50" 0 0
"51" 0 0
"52" 0.01829 0.04167
"53" 0.01714 0.06977
"54" 0 0
"55" 0.01429 0.02273
"56" 0.00914 0.02128
"57" 0.00057 0.02128
"58" 0 0
"59" 0.01143 0.04255
"60" 0.01429 0.02439
"61" 0.00057 0.02381
"62" 0 0
"63" 0 0
"64" 0.01657 0.04167
"65" 0.00229 0.02174
"66" 0.00914 0.02381
"67" 0.024 0.06522
"68" 0.00971 0.04762
"69" 0.00114 0.04255
"70" 0.00914 0.02083
"71" 0 0
"72" 0 0
"73" 0.00057 0.02041
"74" 0.00971 0.04762
"75" 0.00057 0.02273
"76" 0.02343 0.04348
"77" 0.00971 0.04444
"78" 0.00914 0.02041
"79" 0.01429 0.02083
"80" 0 0
"81" 0.00914 0.02381
"82" 0 0
"83" 0 0
"84" 0.01143 0.04
"85" 0 0
"86" 0.01429 0.02703
"87" 0 0
"88" 0.00057 0.025
"89" 0.01657 0.04651
"90" 0.00914 0.02564
"91" 0.01429 0.02174
"92" 0.00114 0.04348
"93" 0 0
"94" 0.00229 0.02222
"95" 0.00971 0.04545
"96" 0 0
"97" 0 0
"98" 0.02057 0.06977
"99" 0 0
"100" 0.00057 0.02439
