"V1" "V2"
"1" 0.04316 0.08966
"2" 0.04587 0.08667
"3" 0.0368 0.05455
"4" 0.00981 0.02941
"5" 0.04205 0.06667
"6" 0.01739 0.03448
"7" 0.06646 0.10625
"8" 0.02002 0.03448
"9" 0.01555 0.04444
"10" 0.06724 0.13333
"11" 0.02219 0.03571
"12" 0.06511 0.10323
"13" 0.06142 0.12143
"14" 0.00997 0.02857
"15" 0.07577 0.11333
"16" 0.03102 0.07143
"17" 0.02864 0.08
"18" 0.04062 0.09286
"19" 0.00808 0.02069
"20" 0.08607 0.14667
"21" 0.03262 0.08148
"22" 0.02634 0.04138
"23" 0.05362 0.1
"24" 0.04665 0.08
"25" 0.06658 0.09556
"26" 0.02769 0.05806
"27" 0.0681 0.10588
"28" 0.0768 0.12903
"29" 0.0512 0.10714
"30" 0.02219 0.06667
"31" 0.06043 0.08125
"32" 0.01793 0.05926
"33" 0.02113 0.04444
"34" 0.07553 0.10345
"35" 0.10113 0.14839
"36" 0.03861 0.1
"37" 0.07381 0.13333
"38" 0.04316 0.10323
"39" 0.01973 0.03571
"40" 0.04714 0.10323
"41" 0.03044 0.05185
"42" 0.04464 0.08125
"43" 0.05407 0.08125
"44" 0.03824 0.07857
"45" 0.02769 0.06923
"46" 0.0128 0.01379
"47" 0.04976 0.10667
"48" 0.05145 0.08966
"49" 0.0569 0.10667
"50" 0.06252 0.12667
"51" 0.03192 0.08667
"52" 0.02539 0.075
"53" 0.05391 0.07407
"54" 0.04611 0.06452
"55" 0.02704 0.04138
"56" 0.0432 0.06429
"57" 0.04993 0.10323
"58" 0.03093 0.05517
"59" 0.03553 0.06429
"60" 0.08135 0.14194
"61" 0.04681 0.06667
"62" 0.04513 0.08148
"63" 0.04168 0.08276
"64" 0.04382 0.06667
"65" 0.03914 0.07143
"66" 0.03069 0.04828
"67" 0.01826 0.05161
"68" 0.0448 0.08462
"69" 0.03405 0.07586
"70" 0.04685 0.08387
"71" 0.04841 0.10345
"72" 0.0393 0.06667
"73" 0.01752 0.03333
"74" 0.02146 0.04286
"75" 0.02736 0.04828
"76" 0.03417 0.08571
"77" 0.05612 0.10323
"78" 0.07032 0.10667
"79" 0.04431 0.08667
"80" 0.03479 0.08
"81" 0.04427 0.088
"82" 0.01686 0.04444
"83" 0.0297 0.04375
"84" 0.03262 0.05806
"85" 0.02802 0.06452
"86" 0.04472 0.05517
"87" 0.07783 0.15556
"88" 0.04935 0.10345
"89" 0.01497 0.03846
"90" 0.10302 0.16667
"91" 0.02318 0.07143
"92" 0.03257 0.07097
"93" 0.03114 0.07333
"94" 0.0391 0.06471
"95" 0.09871 0.12
"96" 0.02043 0.03846
"97" 0.05838 0.1
"98" 0.06343 0.13103
"99" 0.04135 0.08571
"100" 0.07889 0.12258
