"V1" "V2"
"1" 0.02673 0.07317
"2" 7e-05 0.0125
"3" 3e-05 0.00811
"4" 1e-05 0.00256
"5" 0.00582 0.02619
"6" 0.00559 0.0234
"7" 0.01803 0.05116
"8" 0.00058 0.00444
"9" 0.00013 0.01064
"10" 8e-05 0.0093
"11" 0.00253 0.01667
"12" 0.00673 0.03043
"13" 0.00487 0.03056
"14" 0.0013 0.015
"15" 0.00279 0.01667
"16" 0.00482 0.02368
"17" 2e-05 0.00714
"18" 0.00799 0.03256
"19" 1e-05 0.00488
"20" 1e-05 0.00408
"21" 0.00012 0.01556
"22" 6e-05 0.00625
"23" 0.0045 0.02619
"24" 0.00255 0.01346
"25" 0.00518 0.02558
"26" 0.00878 0.04091
"27" 0.00157 0.01667
"28" 0.00521 0.02391
"29" 0.00622 0.0186
"30" 0.00718 0.02439
"31" 0.00661 0.01818
"32" 0.00097 0.00682
"33" 0.00495 0.03333
"34" 0.00775 0.04375
"35" 0.00845 0.04236
"36" 0.00664 0.02766
"37" 9e-05 0.01042
"38" 1e-05 0.00208
"39" 0.01239 0.04375
"40" 0.00231 0.02128
"41" 0.00153 0.01915
"42" 0.01945 0.03704
"43" 0.02317 0.05909
"44" 0.00493 0.03111
"45" 0.00167 0.02162
"46" 6e-05 0.00526
"47" 0.00839 0.02979
"48" 0.01688 0.05106
"49" 0.00778 0.04444
"50" 0.00525 0.02619
"51" 0.00202 0.03333
"52" 0.00017 0.02
"53" 0.00011 0.01087
"54" 0.00398 0.02128
"55" 5e-05 0.00455
"56" 0.00835 0.0475
"57" 0.01077 0.05682
"58" 0.00779 0.03043
"59" 0.0052 0.02439
"60" 4e-05 0.014
"61" 0.00534 0.02727
"62" 0.00494 0.03125
"63" 0.03455 0.08043
"64" 6e-05 0.00889
"65" 0.013 0.05854
"66" 0.01145 0.038
"67" 0.00385 0.03333
"68" 0.00674 0.03714
"69" 0.00129 0.00769
"70" 0.00664 0.02222
"71" 0.00388 0.03415
"72" 2e-05 0.00638
"73" 8e-05 0.01373
"74" 0.01535 0.03913
"75" 2e-05 0.00909
"76" 0.01289 0.05556
"77" 0.00826 0.02
"78" 0.02624 0.07209
"79" 0.0063 0.02826
"80" 0.00481 0.01905
"81" 0.02349 0.07333
"82" 0.01746 0.05116
"83" 0.01542 0.05
"84" 0.0013 0.01707
"85" 2e-05 0.0093
"86" 0.00762 0.02979
"87" 0.00955 0.02708
"88" 0.00112 0.01111
"89" 0.00093 0.01395
"90" 0.00358 0.02326
"91" 1e-05 0.00417
"92" 0.00533 0.03571
"93" 0.00669 0.025
"94" 0.0081 0.03256
"95" 0.00191 0.01739
"96" 2e-05 0.0093
"97" 0.00671 0.01961
"98" 1e-05 0.00435
"99" 1e-05 0.0025
"100" 0.00422 0.02766
