"V1" "V2"
"1" 0.06288 0.2963
"2" 0.01373 0.19231
"3" 0.07271 0.3
"4" 0.02983 0.16176
"5" 0.05153 0.3
"6" 0.02627 0.19355
"7" 0.04136 0.26786
"8" 0.04831 0.26667
"9" 0.0378 0.13333
"10" 0.01271 0.2037
"11" 0.03627 0.17188
"12" 0.02881 0.19355
"13" 0.05441 0.3
"14" 0.03237 0.19643
"15" 0.06136 0.25676
"16" 0.03102 0.2069
"17" 0.03627 0.23529
"18" 0.06508 0.29032
"19" 0.02983 0.20968
"20" 0.04085 0.27273
"21" 0.05593 0.23214
"22" 0.00864 0.10938
"23" 0.0561 0.20833
"24" 0.0722 0.24324
"25" 0.00932 0.15517
"26" 0.02932 0.21212
"27" 0.06831 0.25
"28" 0.05983 0.19355
"29" 0.03153 0.19697
"30" 0.02644 0.13793
"31" 0.02983 0.1875
"32" 0.04475 0.2069
"33" 0.01203 0.15385
"34" 0.04153 0.17105
"35" 0.0361 0.28
"36" 0.04492 0.26923
"37" 0.00983 0.2
"38" 0.03797 0.25
"39" 0.02966 0.19697
"40" 0.04746 0.2037
"41" 0.0522 0.26471
"42" 0.04627 0.3
"43" 0.05576 0.22973
"44" 0.01203 0.15517
"45" 0.05864 0.31818
"46" 0.03305 0.25758
"47" 0.06186 0.28333
"48" 0.05237 0.25
"49" 0.05203 0.19697
"50" 0.04966 0.19444
"51" 0.01949 0.2125
"52" 0.03881 0.22059
"53" 0.09441 0.34848
"54" 0.02475 0.19231
"55" 0.03915 0.2625
"56" 0.08559 0.36842
"57" 0.02356 0.14815
"58" 0.07119 0.24242
"59" 0.04085 0.23214
"60" 0.04305 0.20968
"61" 0.04288 0.19697
"62" 0.05898 0.27632
"63" 0.02508 0.1875
"64" 0.03627 0.25
"65" 0.03949 0.21429
"66" 0.01203 0.12
"67" 0.0339 0.16667
"68" 0.01797 0.15278
"69" 0.08932 0.33333
"70" 0.00542 0.08333
"71" 0.09898 0.28632
"72" 0.02237 0.16071
"73" 0.02068 0.19355
"74" 0.02915 0.18966
"75" 0.05373 0.24
"76" 0.04424 0.40741
"77" 0.01593 0.18571
"78" 0.06763 0.30556
"79" 0.03322 0.22222
"80" 0.03153 0.25
"81" 0.04797 0.19697
"82" 0.03356 0.24138
"83" 0.02492 0.18519
"84" 0.04559 0.22222
"85" 0.03288 0.18333
"86" 0.07136 0.3
"87" 0.06763 0.26923
"88" 0.07542 0.26562
"89" 0.08186 0.23611
"90" 0.04576 0.35
"91" 0.00746 0.14062
"92" 0.01051 0.10606
"93" 0.07017 0.33333
"94" 0.04542 0.22581
"95" 0.05119 0.24074
"96" 0.05898 0.32353
"97" 0.03034 0.25
"98" 0.0639 0.23611
"99" 0.0461 0.17647
"100" 0.07288 0.30303
