"V1" "V2"
"1" 0.01176 0.19655
"2" 0.01664 0.2
"3" 0.03816 0.22632
"4" 0.02401 0.22
"5" 0.02915 0.20323
"6" 0.02748 0.21429
"7" 0.02466 0.20312
"8" 0.02062 0.22424
"9" 0.01395 0.17308
"10" 0.03363 0.25882
"11" 0.01461 0.14194
"12" 0.06059 0.28378
"13" 0.02253 0.22963
"14" 0.02572 0.18125
"15" 0.02407 0.25517
"16" 0.04846 0.22973
"17" 0.03834 0.21389
"18" 0.04092 0.23667
"19" 0.03306 0.21
"20" 0.02022 0.20937
"21" 0.01174 0.16364
"22" 0.04727 0.25484
"23" 0.02432 0.20833
"24" 0.03737 0.23714
"25" 0.01651 0.15862
"26" 0.05738 0.23714
"27" 0.01363 0.17377
"28" 0.01973 0.23103
"29" 0.01591 0.16333
"30" 0.03827 0.25486
"31" 0.00715 0.13333
"32" 0.01409 0.16803
"33" 0.01477 0.18621
"34" 0.01698 0.18857
"35" 0.03702 0.21563
"36" 0.00992 0.164
"37" 0.03441 0.24667
"38" 0.01881 0.17667
"39" 0.04645 0.25048
"40" 0.03013 0.20256
"41" 0.01344 0.23077
"42" 0.03426 0.24
"43" 0.02756 0.24286
"44" 0.02794 0.24688
"45" 0.04283 0.21892
"46" 0.03723 0.24828
"47" 0.01476 0.18378
"48" 0.04196 0.25789
"49" 0.03953 0.20571
"50" 0.02414 0.19394
"51" 0.03431 0.24242
"52" 0.00862 0.15263
"53" 0.03561 0.31034
"54" 0.0334 0.18824
"55" 0.02021 0.23125
"56" 0.04565 0.26053
"57" 0.05048 0.26562
"58" 0.02793 0.24571
"59" 0.01275 0.15625
"60" 0.02892 0.225
"61" 0.02376 0.2125
"62" 0.01763 0.16364
"63" 0.00991 0.17143
"64" 0.01824 0.22963
"65" 0.00677 0.14667
"66" 0.02271 0.20333
"67" 0.03142 0.25172
"68" 0.02458 0.19659
"69" 0.02664 0.24815
"70" 0.04397 0.25152
"71" 0.03591 0.21765
"72" 0.03248 0.23235
"73" 0.04167 0.24667
"74" 0.03115 0.23529
"75" 0.03726 0.275
"76" 0.01453 0.19062
"77" 0.02344 0.20625
"78" 0.02456 0.18788
"79" 0.01285 0.17308
"80" 0.02612 0.21818
"81" 0.01659 0.17688
"82" 0.03617 0.25517
"83" 0.01771 0.22
"84" 0.03477 0.28378
"85" 0.02056 0.24231
"86" 0.0133 0.16667
"87" 0.04078 0.25
"88" 0.01153 0.18462
"89" 0.02168 0.26277
"90" 0.01972 0.1931
"91" 0.01569 0.20385
"92" 0.02855 0.2
"93" 0.0185 0.21791
"94" 0.03539 0.25588
"95" 0.06582 0.30294
"96" 0.02101 0.20909
"97" 0.01185 0.18667
"98" 0.05881 0.29375
"99" 0.02119 0.18824
"100" 0.0191 0.21333
