"V1" "V2"
"1" 0.0122 0.03125
"2" 0.0661 0.22917
"3" 0.11634 0.32609
"4" 0.08098 0.3
"5" 0.03366 0.15789
"6" 0.05146 0.20833
"7" 0.05756 0.25
"8" 0.02585 0.23684
"9" 0.00585 0.08824
"10" 0.04024 0.19444
"11" 0.06683 0.25
"12" 0.07439 0.23684
"13" 0.03927 0.25
"14" 0.13878 0.39474
"15" 0.0522 0.26316
"16" 0.04122 0.26667
"17" 0.06293 0.23684
"18" 0.04439 0.19444
"19" 0.04171 0.17857
"20" 0.08 0.33333
"21" 0.08512 0.27273
"22" 0.05195 0.2
"23" 0.02 0.18421
"24" 0.06195 0.22727
"25" 0.05463 0.21429
"26" 0.02707 0.13636
"27" 0.0378 0.18421
"28" 0.06171 0.26316
"29" 0.04244 0.17308
"30" 0.0139 0.10526
"31" 0.04098 0.2
"32" 0.07707 0.3
"33" 0.0439 0.21053
"34" 0.07585 0.28571
"35" 0.03732 0.16667
"36" 0.03024 0.16667
"37" 0.05439 0.21429
"38" 0.08366 0.29412
"39" 0.02049 0.13333
"40" 0.08024 0.375
"41" 0.03976 0.1875
"42" 0.04854 0.2
"43" 0.04634 0.19444
"44" 0.03 0.17647
"45" 0.02634 0.15625
"46" 0.05805 0.23684
"47" 0.03805 0.14286
"48" 0.02512 0.15789
"49" 0.05488 0.33333
"50" 0.0922 0.3
"51" 0.05512 0.23333
"52" 0.11098 0.33333
"53" 0.03659 0.16667
"54" 0.06976 0.27273
"55" 0.0222 0.09524
"56" 0.03537 0.2
"57" 0.04829 0.1875
"58" 0.05268 0.21429
"59" 0.01659 0.13158
"60" 0.03805 0.22727
"61" 0.02049 0.11111
"62" 0.05976 0.23684
"63" 0.0761 0.27273
"64" 0.04659 0.25
"65" 0.01049 0.10714
"66" 0.06634 0.20588
"67" 0.03268 0.11905
"68" 0.03512 0.19048
"69" 0.0978 0.30952
"70" 0.03585 0.18421
"71" 0.08902 0.3
"72" 0.0822 0.325
"73" 0.0878 0.26087
"74" 0.01439 0.10714
"75" 0.04585 0.15217
"76" 0.04171 0.23529
"77" 0.04244 0.225
"78" 0.03927 0.26471
"79" 0.08244 0.375
"80" 0.04024 0.25
"81" 0.07951 0.26087
"82" 0.04878 0.225
"83" 0.04463 0.17647
"84" 0.10341 0.35
"85" 0.04268 0.18421
"86" 0.04415 0.19444
"87" 0.03756 0.20588
"88" 0.06098 0.23684
"89" 0.11 0.4375
"90" 0.03951 0.17647
"91" 0.02659 0.15625
"92" 0.07439 0.33333
"93" 0.07146 0.25
"94" 0.08049 0.25
"95" 0.03659 0.17647
"96" 0.03195 0.1875
"97" 0.03634 0.13043
"98" 0.01488 0.15625
"99" 0.05902 0.25
"100" 0.05024 0.27778
