"MaMi" "kNN"
"1" 0.20949 0.25
"2" 0.18872 0.26282
"3" 0.12615 0.17308
"4" 0.15538 0.19872
"5" 0.08744 0.11538
"6" 0.16051 0.26282
"7" 0.14974 0.17949
"8" 0.11436 0.14103
"9" 0.20179 0.21154
"10" 0.25949 0.36538
"11" 0.15872 0.19872
"12" 0.12103 0.15385
"13" 0.16615 0.21154
"14" 0.20769 0.26923
"15" 0.17333 0.22436
"16" 0.17795 0.20513
"17" 0.14462 0.17308
"18" 0.15538 0.19231
"19" 0.15385 0.14744
"20" 0.17205 0.26923
"21" 0.19179 0.19872
"22" 0.21513 0.30128
"23" 0.26154 0.29487
"24" 0.22795 0.28205
"25" 0.18897 0.26282
"26" 0.12974 0.15385
"27" 0.21051 0.23077
"28" 0.25103 0.27564
"29" 0.22282 0.28205
"30" 0.23 0.30769
"31" 0.20026 0.27564
"32" 0.14487 0.29487
"33" 0.18128 0.25641
"34" 0.10077 0.17949
"35" 0.23154 0.3141
"36" 0.17769 0.19872
"37" 0.25436 0.29487
"38" 0.14718 0.17308
"39" 0.20872 0.26923
"40" 0.13385 0.14744
"41" 0.09487 0.09615
"42" 0.18051 0.23718
"43" 0.12385 0.15385
"44" 0.21487 0.24359
"45" 0.10256 0.15385
"46" 0.09821 0.13462
"47" 0.18154 0.19872
"48" 0.19769 0.28205
"49" 0.16974 0.25
"50" 0.19333 0.21795
"51" 0.19641 0.22436
"52" 0.15641 0.16026
"53" 0.13718 0.1859
"54" 0.16487 0.21154
"55" 0.12462 0.17949
"56" 0.20333 0.23718
"57" 0.15564 0.18234
"58" 0.14718 0.19872
"59" 0.20949 0.25641
"60" 0.12897 0.16026
"61" 0.14974 0.19872
"62" 0.23308 0.25641
"63" 0.16795 0.25641
"64" 0.26513 0.37821
"65" 0.22487 0.28846
"66" 0.17974 0.22436
"67" 0.12359 0.21154
"68" 0.10179 0.12179
"69" 0.16872 0.17308
"70" 0.14051 0.26282
"71" 0.18795 0.27564
"72" 0.19487 0.27564
"73" 0.2059 0.25
"74" 0.14308 0.20513
"75" 0.23872 0.28205
"76" 0.18564 0.21795
"77" 0.19564 0.26282
"78" 0.26128 0.38462
"79" 0.10308 0.12179
"80" 0.17231 0.21154
"81" 0.17308 0.22436
"82" 0.18436 0.26282
"83" 0.21821 0.27564
"84" 0.20846 0.25641
"85" 0.09846 0.21154
"86" 0.12436 0.14103
"87" 0.21103 0.26282
"88" 0.20974 0.24359
"89" 0.13795 0.14744
"90" 0.14231 0.17949
"91" 0.20051 0.29487
"92" 0.18769 0.20513
"93" 0.21077 0.25641
"94" 0.17385 0.23077
"95" 0.16333 0.1859
"96" 0.21769 0.29487
"97" 0.16205 0.20513
"98" 0.12333 0.16026
"99" 0.16821 0.21154
"100" 0.15897 0.16667
