"V1" "V2"
"1" 0.04325 0.14035
"2" 0.0594 0.12698
"3" 0.04033 0.125
"4" 0.08553 0.15
"5" 0.03371 0.07937
"6" 0.10049 0.23188
"7" 0.0594 0.11111
"8" 0.0555 0.13333
"9" 0.08564 0.14493
"10" 0.05778 0.14286
"11" 0.07989 0.2
"12" 0.12499 0.25397
"13" 0.05409 0.11111
"14" 0.05398 0.11667
"15" 0.03686 0.09524
"16" 0.08271 0.13333
"17" 0.03447 0.08772
"18" 0.04217 0.07576
"19" 0.05724 0.10606
"20" 0.07729 0.15789
"21" 0.09539 0.17391
"22" 0.05973 0.07692
"23" 0.05117 0.13636
"24" 0.05561 0.14286
"25" 0.04715 0.12698
"26" 0.03816 0.07246
"27" 0.06385 0.14035
"28" 0.11892 0.21429
"29" 0.03577 0.10526
"30" 0.03404 0.06667
"31" 0.01951 0.10417
"32" 0.03957 0.09524
"33" 0.04228 0.10606
"34" 0.02428 0.09804
"35" 0.02407 0.0303
"36" 0.05995 0.09722
"37" 0.06818 0.08333
"38" 0.08911 0.19298
"39" 0.02656 0.07843
"40" 0.06201 0.13636
"41" 0.04509 0.10526
"42" 0.07621 0.14103
"43" 0.05279 0.10606
"44" 0.07024 0.21569
"45" 0.08043 0.15152
"46" 0.07675 0.15152
"47" 0.07805 0.15278
"48" 0.06428 0.15
"49" 0.0219 0.04762
"50" 0.02352 0.03333
"51" 0.03382 0.04762
"52" 0.05453 0.16667
"53" 0.06526 0.15278
"54" 0.05962 0.06667
"55" 0.03014 0.07937
"56" 0.07892 0.13333
"57" 0.08466 0.16
"58" 0.0219 0.07843
"59" 0.0594 0.08333
"60" 0.05149 0.09524
"61" 0.09843 0.18841
"62" 0.03642 0.08772
"63" 0.04477 0.08333
"64" 0.06873 0.12121
"65" 0.07913 0.15152
"66" 0.05821 0.14286
"67" 0.12759 0.23077
"68" 0.04412 0.11667
"69" 0.06179 0.2037
"70" 0.05713 0.13333
"71" 0.04553 0.10145
"72" 0.04314 0.10606
"73" 0.04065 0.07917
"74" 0.05756 0.09722
"75" 0.03664 0.06349
"76" 0.03133 0.12281
"77" 0.05528 0.12121
"78" 0.07827 0.12698
"79" 0.09409 0.16667
"80" 0.06125 0.14286
"81" 0.02374 0.04762
"82" 0.04997 0.10606
"83" 0.0323 0.0625
"84" 0.02634 0.07018
"85" 0.08629 0.13333
"86" 0.05257 0.12963
"87" 0.06656 0.12
"88" 0.03545 0.08696
"89" 0.03339 0.15556
"90" 0.03707 0.08333
"91" 0.01355 0.03509
"92" 0.03447 0.07937
"93" 0.04434 0.11667
"94" 0.071 0.15873
"95" 0.0606 0.11111
"96" 0.02916 0.06667
"97" 0.04748 0.08696
"98" 0.02905 0.06061
"99" 0.0942 0.18841
"100" 0.04976 0.09804
