"MaMi" "kNN"
"1" 0.869019138755981 0.873205741626794
"2" 0.798717948717949 0.825641025641026
"3" 0.819377990430622 0.863636363636364
"4" 0.934808612440191 0.950956937799043
"5" 0.905797101449275 0.917874396135266
"6" 0.923809523809524 0.947619047619048
"7" 0.966875 0.97875
"8" 0.806763285024155 0.849033816425121
"9" 0.916267942583732 0.88755980861244
"10" 0.879830917874396 0.908212560386473
"11" 0.885265700483092 0.916666666666667
"12" 0.955128205128205 0.969230769230769
"13" 0.86875 0.90875
"14" 0.958333333333333 0.96078431372549
"15" 0.869485294117647 0.89828431372549
"16" 0.855 0.895
"17" 0.829656862745098 0.829656862745098
"18" 0.927033492822966 0.916267942583732
"19" 0.910714285714286 0.901190476190476
"20" 0.95125 0.97125
"21" 0.881127450980392 0.861519607843137
"22" 0.877450980392157 0.89828431372549
"23" 0.835526315789474 0.860047846889952
"24" 0.884661835748792 0.908212560386473
"25" 0.93625 0.94625
"26" 0.897023809523809 0.921428571428571
"27" 0.88755980861244 0.888755980861244
"28" 0.7525 0.78875
"29" 0.886473429951691 0.893719806763285
"30" 0.900595238095238 0.908333333333333
"31" 0.903571428571428 0.914285714285714
"32" 0.898214285714286 0.939285714285714
"33" 0.957535885167464 0.960526315789474
"34" 0.896428571428571 0.908333333333333
"35" 0.945238095238095 0.964285714285714
"36" 0.876923076923077 0.892307692307692
"37" 0.888461538461539 0.9
"38" 0.929166666666667 0.95
"39" 0.854761904761905 0.884523809523809
"40" 0.961904761904762 0.961904761904762
"41" 0.875 0.91125
"42" 0.917270531400966 0.934782608695652
"43" 0.908333333333333 0.919047619047619
"44" 0.94047619047619 0.957142857142857
"45" 0.952380952380952 0.938095238095238
"46" 0.879784688995215 0.910287081339713
"47" 0.951593137254902 0.939950980392157
"48" 0.958928571428571 0.957142857142857
"49" 0.961352657004831 0.969806763285024
"50" 0.85944976076555 0.883971291866029
"51" 0.903159340659341 0.918956043956044
"52" 0.906084656084656 0.939153439153439
"53" 0.957125603864734 0.920289855072464
"54" 0.875 0.92948717948718
"55" 0.970238095238095 0.955952380952381
"56" 0.845588235294118 0.884803921568627
"57" 0.85968137254902 0.89828431372549
"58" 0.897342995169082 0.908212560386473
"59" 0.861111111111111 0.924603174603175
"60" 0.9 0.91625
"61" 0.8743961352657 0.921497584541063
"62" 0.873792270531401 0.884057971014493
"63" 0.930128205128205 0.938461538461538
"64" 0.872584541062802 0.897342995169082
"65" 0.894375 0.90375
"66" 0.84988038277512 0.869617224880383
"67" 0.916666666666667 0.910714285714286
"68" 0.941387559808612 0.952153110047847
"69" 0.828571428571429 0.828571428571429
"70" 0.915071770334928 0.907894736842105
"71" 0.914285714285714 0.902380952380952
"72" 0.907142857142857 0.927380952380952
"73" 0.944444444444444 0.956521739130435
"74" 0.905890804597701 0.920977011494253
"75" 0.947368421052632 0.954545454545455
"76" 0.870813397129187 0.880382775119617
"77" 0.874313186813187 0.884615384615385
"78" 0.902777777777778 0.916666666666667
"79" 0.90011961722488 0.946172248803828
"80" 0.96625 0.9725
"81" 0.794312169312169 0.810846560846561
"82" 0.861842105263158 0.88755980861244
"83" 0.8625 0.867857142857143
"84" 0.976449275362319 0.97463768115942
"85" 0.876794258373206 0.883971291866029
"86" 0.818236714975845 0.855072463768116
"87" 0.919117647058824 0.882352941176471
"88" 0.910539215686274 0.915441176470588
"89" 0.89875 0.905
"90" 0.81547619047619 0.84047619047619
"91" 0.816025641025641 0.819230769230769
"92" 0.905357142857143 0.920238095238095
"93" 0.914285714285714 0.927380952380952
"94" 0.840686274509804 0.871323529411765
"95" 0.920833333333333 0.933333333333333
"96" 0.953947368421053 0.970095693779904
"97" 0.9025 0.91375
"98" 0.885265700483092 0.902173913043478
"99" 0.907738095238095 0.909523809523809
"100" 0.917270531400966 0.923913043478261
