"V1" "V2"
"1" 0.01071 0.09667
"2" 0.0092 0.09778
"3" 0.00377 0.0786
"4" 0.007 0.08571
"5" 0.00749 0.10612
"6" 0.003 0.06283
"7" 0.00328 0.05843
"8" 0.00488 0.07674
"9" 0.00607 0.09876
"10" 0.0074 0.0788
"11" 0.00299 0.07721
"12" 0.00728 0.095
"13" 0.00471 0.07762
"14" 0.00297 0.05897
"15" 0.00882 0.08163
"16" 0.00566 0.08043
"17" 0.00212 0.075
"18" 0.00552 0.08616
"19" 0.00652 0.07918
"20" 0.00508 0.07826
"21" 0.00789 0.094
"22" 0.00662 0.0857
"23" 0.00457 0.07161
"24" 0.00509 0.07371
"25" 0.00411 0.07136
"26" 0.0049 0.08455
"27" 0.00461 0.08591
"28" 0.0057 0.08372
"29" 0.01061 0.09083
"30" 0.00289 0.07244
"31" 0.00424 0.05644
"32" 0.00235 0.05952
"33" 0.00883 0.09708
"34" 0.01331 0.1
"35" 0.00981 0.09021
"36" 0.00818 0.08304
"37" 0.00566 0.09895
"38" 0.00621 0.09826
"39" 0.00491 0.09081
"40" 0.01264 0.1
"41" 0.00565 0.09442
"42" 0.00638 0.09602
"43" 0.00627 0.08545
"44" 0.00234 0.04791
"45" 0.00306 0.06619
"46" 0.01274 0.10894
"47" 0.00428 0.05085
"48" 0.00368 0.07256
"49" 0.02184 0.14627
"50" 0.00333 0.05658
"51" 0.00596 0.08511
"52" 0.00637 0.0907
"53" 0.01483 0.13124
"54" 0.01115 0.09904
"55" 0.00395 0.06524
"56" 0.01422 0.12304
"57" 0.00485 0.0735
"58" 0.00238 0.0586
"59" 0.00244 0.05191
"60" 0.00482 0.09773
"61" 0.00452 0.07012
"62" 0.00835 0.11364
"63" 0.01146 0.11748
"64" 0.01924 0.15607
"65" 0.01087 0.09958
"66" 0.00357 0.06682
"67" 0.0046 0.09172
"68" 0.00591 0.09056
"69" 0.01216 0.1375
"70" 0.01324 0.1214
"71" 0.01396 0.11562
"72" 0.00785 0.08565
"73" 0.01254 0.10721
"74" 0.00693 0.09609
"75" 0.01101 0.08955
"76" 0.0109 0.1213
"77" 0.00664 0.1045
"78" 0.00899 0.1034
"79" 0.01198 0.1113
"80" 0.00784 0.102
"81" 0.01572 0.13385
"82" 0.00566 0.08884
"83" 0.00523 0.06952
"84" 0.00775 0.0796
"85" 0.00504 0.08082
"86" 0.00784 0.097
"87" 0.00497 0.08458
"88" 0.0109 0.10562
"89" 0.00958 0.09999
"90" 0.00557 0.08182
"91" 0.01219 0.114
"92" 0.00729 0.08083
"93" 0.00674 0.08221
"94" 0.00574 0.0901
"95" 0.00611 0.07023
"96" 0.00745 0.09542
"97" 0.00444 0.07636
"98" 0.00623 0.06227
"99" 0.00318 0.07014
"100" 0.00399 0.06308
