"V1" "V2"
"1" 0.10973 0.33842
"2" 0.10826 0.35167
"3" 0.05013 0.25111
"4" 0.06529 0.281
"5" 0.13478 0.35067
"6" 0.19705 0.45
"7" 0.15305 0.35529
"8" 0.16289 0.41
"9" 0.18609 0.465
"10" 0.15948 0.40842
"11" 0.13831 0.35377
"12" 0.12342 0.32267
"13" 0.20064 0.44884
"14" 0.13234 0.36553
"15" 0.10806 0.3085
"16" 0.09958 0.3416
"17" 0.09925 0.34613
"18" 0.12944 0.4024
"19" 0.14592 0.39333
"20" 0.09287 0.31802
"21" 0.08168 0.33429
"22" 0.13079 0.35701
"23" 0.10546 0.33615
"24" 0.13478 0.36929
"25" 0.12914 0.39288
"26" 0.09237 0.30342
"27" 0.09167 0.33826
"28" 0.07982 0.29255
"29" 0.20154 0.45742
"30" 0.07921 0.3
"31" 0.10989 0.39091
"32" 0.14864 0.38556
"33" 0.09258 0.28933
"34" 0.08928 0.30897
"35" 0.13192 0.35918
"36" 0.13438 0.34968
"37" 0.0753 0.30636
"38" 0.09272 0.29748
"39" 0.15686 0.38387
"40" 0.09501 0.29852
"41" 0.16237 0.39765
"42" 0.07654 0.2776
"43" 0.11859 0.3269
"44" 0.13586 0.38643
"45" 0.12301 0.3245
"46" 0.17189 0.42483
"47" 0.09646 0.3264
"48" 0.11169 0.3504
"49" 0.16177 0.41857
"50" 0.10128 0.31172
"51" 0.06877 0.28439
"52" 0.14645 0.39333
"53" 0.10466 0.33077
"54" 0.0849 0.32952
"55" 0.1165 0.35507
"56" 0.11654 0.34741
"57" 0.18369 0.39706
"58" 0.14972 0.39605
"59" 0.08803 0.29486
"60" 0.12476 0.3231
"61" 0.11943 0.39
"62" 0.14214 0.40074
"63" 0.13767 0.35112
"64" 0.10252 0.31407
"65" 0.12615 0.34586
"66" 0.12183 0.35805
"67" 0.10388 0.36583
"68" 0.17147 0.44741
"69" 0.13459 0.37943
"70" 0.12606 0.35724
"71" 0.10864 0.32388
"72" 0.12794 0.3653
"73" 0.13959 0.36667
"74" 0.1227 0.34187
"75" 0.08186 0.29478
"76" 0.12153 0.32724
"77" 0.08011 0.27225
"78" 0.12422 0.36769
"79" 0.14747 0.34824
"80" 0.13448 0.3683
"81" 0.14477 0.36231
"82" 0.12461 0.36143
"83" 0.07894 0.28
"84" 0.11649 0.31828
"85" 0.13724 0.39967
"86" 0.16908 0.36335
"87" 0.0815 0.28615
"88" 0.1219 0.35769
"89" 0.19011 0.41353
"90" 0.12211 0.36846
"91" 0.18292 0.4531
"92" 0.10364 0.30537
"93" 0.0875 0.28857
"94" 0.11329 0.33255
"95" 0.09008 0.33217
"96" 0.09173 0.34762
"97" 0.13551 0.39768
"98" 0.10952 0.31172
"99" 0.1565 0.37419
"100" 0.11296 0.37342
