"V1" "V2"
"1" 0.03073 0.09375
"2" 0.06171 0.08333
"3" 0.08634 0.26316
"4" 0.10146 0.14815
"5" 0.07976 0.175
"6" 0.10171 0.1875
"7" 0.08244 0.10417
"8" 0.1022 0.21739
"9" 0.10244 0.14286
"10" 0.09732 0.16667
"11" 0.02341 0.07895
"12" 0.08146 0.15217
"13" 0.09927 0.18182
"14" 0.02293 0
"15" 0.05341 0.16667
"16" 0.04366 0.08333
"17" 0.10049 0.18182
"18" 0.09098 0.14
"19" 0.12439 0.18
"20" 0.05415 0.10526
"21" 0.05463 0.09091
"22" 0.02854 0.02174
"23" 0.06244 0.19444
"24" 0.07146 0.12
"25" 0.02878 0.10526
"26" 0.07146 0.125
"27" 0.06854 0.1
"28" 0.03098 0.11111
"29" 0.12098 0.1875
"30" 0.09488 0.11111
"31" 0.05024 0.11765
"32" 0.06171 0.2
"33" 0.07878 0.14
"34" 0.05659 0.06522
"35" 0.08878 0.13636
"36" 0.05415 0.125
"37" 0.03854 0.09375
"38" 0.08439 0.175
"39" 0.10122 0.1875
"40" 0.08268 0.07692
"41" 0.06829 0.13158
"42" 0.13683 0.21154
"43" 0.08 0.20455
"44" 0.06341 0.11905
"45" 0.07683 0.08
"46" 0.02366 0.05
"47" 0.07073 0.16667
"48" 0.07512 0.14
"49" 0.06122 0.075
"50" 0.08732 0.15217
"51" 0.05 0.09524
"52" 0.12146 0.19565
"53" 0.01659 0.02174
"54" 0.08732 0.14286
"55" 0.01488 0
"56" 0.00854 0.03571
"57" 0.03561 0.05769
"58" 0.03268 0.075
"59" 0.05878 0.11905
"60" 0.04561 0.06522
"61" 0.04463 0.0625
"62" 0.07732 0.15789
"63" 0.06122 0.08333
"64" 0.04244 0.07143
"65" 0.06561 0.08696
"66" 0.05122 0.125
"67" 0.04439 0.1
"68" 0.08829 0.16
"69" 0.04073 0.02083
"70" 0.06 0.1
"71" 0.04585 0.06897
"72" 0.1061 0.1
"73" 0.09902 0.19048
"74" 0.07707 0.15909
"75" 0.06317 0.11364
"76" 0.13024 0.20833
"77" 0.06195 0.125
"78" 0.04 0.09091
"79" 0.10439 0.15217
"80" 0.03805 0.07895
"81" 0.01122 0.02381
"82" 0.04732 0.04545
"83" 0.07317 0.13043
"84" 0.0561 0.11905
"85" 0.06 0.11364
"86" 0.11317 0.1875
"87" 0.0578 0.18421
"88" 0.01976 0.0625
"89" 0.07976 0.13462
"90" 0.04756 0.08333
"91" 0.09537 0.22222
"92" 0.04122 0.1087
"93" 0.09122 0.175
"94" 0.0439 0.05556
"95" 0.0378 0.07143
"96" 0.07585 0.15
"97" 0.08585 0.19048
"98" 0.09073 0.14583
"99" 0.04439 0.11765
"100" 0.06512 0.07407
