"MaMi" "kNN"
"1" 0.970238095238095 0.964285714285714
"2" 1 1
"3" 0.933712121212121 0.914772727272727
"4" 0.980555555555555 0.975
"5" 0.980902777777778 0.979166666666667
"6" 0.95625 0.94375
"7" 0.979166666666667 0.96875
"8" 0.901455026455026 0.890873015873016
"9" 0.960055096418733 0.954545454545455
"10" 0.935763888888889 0.916666666666667
"11" 0.959104938271605 0.951388888888889
"12" 0.924501424501424 0.905982905982906
"13" 1 1
"14" 0.972527472527473 0.961538461538461
"15" 0.930644586894587 0.921741452991453
"16" 0.955627705627706 0.905844155844156
"17" 0.97037037037037 0.983333333333333
"18" 0.922222222222222 0.9125
"19" 0.971296296296296 0.966666666666667
"20" 0.970959595959596 0.958333333333333
"21" 0.956597222222222 0.947916666666667
"22" 1 1
"23" 0.979861111111111 0.975
"24" 0.945833333333333 0.929166666666666
"25" 0.976190476190476 0.964285714285714
"26" 1 1
"27" 0.920138888888889 0.908333333333333
"28" 0.931122448979592 0.946428571428571
"29" 0.963888888888889 0.954166666666667
"30" 0.975589225589226 0.972222222222222
"31" 0.955710955710956 0.954545454545455
"32" 1 1
"33" 0.967881944444444 0.96875
"34" 1 1
"35" 0.984848484848485 0.977272727272727
"36" 0.972222222222222 0.966666666666667
"37" 0.980452674897119 0.972222222222222
"38" 0.952651515151515 0.946022727272727
"39" 0.977777777777778 0.979166666666667
"40" 0.976190476190476 0.964285714285714
"41" 0.981481481481482 0.972222222222222
"42" 0.924382716049383 0.916666666666667
"43" 0.972222222222222 1
"44" 0.9025 0.9
"45" 0.937710437710438 0.926767676767677
"46" 0.945138888888889 0.935416666666667
"47" 0.975589225589226 0.977272727272727
"48" 0.962191358024691 0.951388888888889
"49" 0.932539682539682 0.922619047619048
"50" 0.944638694638695 0.935314685314685
"51" 1 1
"52" 0.9825 0.95
"53" 0.983134920634921 0.979166666666667
"54" 0.9625 0.95
"55" 0.986111111111111 0.979166666666667
"56" 0.979166666666667 0.96875
"57" 0.95959595959596 0.954545454545455
"58" 0.967236467236467 0.952991452991453
"59" 0.941666666666667 0.929545454545454
"60" 0.960858585858586 0.956439393939394
"61" 0.956196581196581 0.949519230769231
"62" 1 1
"63" 0.977222222222222 0.966666666666667
"64" 0.940277777777778 0.9375
"65" 1 1
"66" 0.945767195767196 0.936507936507936
"67" 0.967948717948718 0.961538461538461
"68" 0.963888888888889 0.958333333333333
"69" 0.979166666666667 0.94375
"70" 0.928571428571428 0.909340659340659
"71" 0.948717948717949 0.942307692307692
"72" 0.953125 0.94375
"73" 0.958333333333333 0.944444444444444
"74" 0.965367965367965 0.982142857142857
"75" 0.951388888888889 0.9375
"76" 0.985544217687075 0.982142857142857
"77" 0.963541666666667 0.95
"78" 1 1
"79" 0.984848484848485 0.977272727272727
"80" 0.96763085399449 0.954545454545455
"81" 0.96043771043771 0.94949494949495
"82" 0.981481481481482 0.972222222222222
"83" 0.979166666666667 0.96875
"84" 0.981481481481482 0.972222222222222
"85" 0.984848484848485 0.954545454545455
"86" 0.950396825396825 0.936507936507936
"87" 0.891750841750842 0.876767676767677
"88" 1 1
"89" 0.971230158730159 0.964285714285714
"90" 0.949810606060606 0.946022727272727
"91" 0.938095238095238 0.928571428571428
"92" 0.955555555555555 0.947916666666667
"93" 0.965811965811966 0.961538461538461
"94" 0.958333333333333 0.927083333333333
"95" 0.96141975308642 0.958333333333333
"96" 0.955128205128205 0.942307692307692
"97" 0.984848484848485 0.977272727272727
"98" 0.985042735042735 0.980769230769231
"99" 0.978956228956229 0.972222222222222
"100" 0.937878787878788 0.929545454545454
