"MaMi" "kNN"
"1" 0.16944 0.19277
"2" 0.15377 0.15586
"3" 0.11615 0.10473
"4" 0.14737 0.14482
"5" 0.16036 0.17214
"6" 0.13616 0.13918
"7" 0.122 0.12558
"8" 0.15555 0.16033
"9" 0.1609 0.15097
"10" 0.14799 0.15602
"11" 0.12526 0.12733
"12" 0.13355 0.13338
"13" 0.20198 0.22352
"14" 0.12699 0.11164
"15" 0.13272 0.12872
"16" 0.14503 0.14882
"17" 0.16197 0.15426
"18" 0.1756 0.19515
"19" 0.15237 0.16868
"20" 0.1508 0.16445
"21" 0.14707 0.15191
"22" 0.12212 0.1157
"23" 0.15002 0.13557
"24" 0.14252 0.14117
"25" 0.13441 0.14249
"26" 0.14152 0.12818
"27" 0.1011 0.08705
"28" 0.12896 0.13042
"29" 0.17689 0.18599
"30" 0.18117 0.19043
"31" 0.12652 0.13212
"32" 0.14522 0.16691
"33" 0.11306 0.10451
"34" 0.14263 0.1452
"35" 0.16923 0.17
"36" 0.12435 0.13051
"37" 0.12221 0.12992
"38" 0.12168 0.09959
"39" 0.14166 0.14742
"40" 0.14481 0.13343
"41" 0.15623 0.15711
"42" 0.15428 0.14894
"43" 0.19407 0.21528
"44" 0.19081 0.20761
"45" 0.14103 0.14366
"46" 0.16329 0.18503
"47" 0.16942 0.17669
"48" 0.12483 0.12516
"49" 0.16362 0.17825
"50" 0.14538 0.15733
"51" 0.14605 0.14547
"52" 0.12665 0.12516
"53" 0.16971 0.1825
"54" 0.14843 0.15326
"55" 0.1434 0.12234
"56" 0.13273 0.15095
"57" 0.17954 0.19011
"58" 0.15565 0.14693
"59" 0.12788 0.11926
"60" 0.12697 0.12622
"61" 0.13687 0.14251
"62" 0.16972 0.17655
"63" 0.15856 0.16043
"64" 0.17223 0.1851
"65" 0.14167 0.14215
"66" 0.11508 0.10665
"67" 0.15374 0.15459
"68" 0.13211 0.12049
"69" 0.14365 0.14574
"70" 0.14899 0.16081
"71" 0.16161 0.16348
"72" 0.108 0.09535
"73" 0.12222 0.10673
"74" 0.13334 0.11865
"75" 0.13849 0.12979
"76" 0.15942 0.16663
"77" 0.13944 0.1425
"78" 0.14681 0.15648
"79" 0.12472 0.13218
"80" 0.13766 0.12382
"81" 0.19877 0.22173
"82" 0.14108 0.14708
"83" 0.1334 0.13743
"84" 0.12433 0.12524
"85" 0.11896 0.10245
"86" 0.14656 0.16223
"87" 0.12658 0.13138
"88" 0.13659 0.13753
"89" 0.11663 0.10469
"90" 0.17326 0.19818
"91" 0.16656 0.16504
"92" 0.12852 0.11457
"93" 0.16862 0.18485
"94" 0.14319 0.14419
"95" 0.14286 0.14325
"96" 0.14636 0.15533
"97" 0.12177 0.12065
"98" 0.11 0.10168
"99" 0.13016 0.13273
"100" 0.12866 0.13206
