"V1" "V2"
"1" 0.11988 0.37478
"2" 0.11248 0.39955
"3" 0.12238 0.4
"4" 0.10025 0.41412
"5" 0.10715 0.38667
"6" 0.11524 0.38112
"7" 0.11203 0.37956
"8" 0.18122 0.46128
"9" 0.15185 0.4222
"10" 0.13011 0.39917
"11" 0.09431 0.38
"12" 0.14755 0.43909
"13" 0.17915 0.45077
"14" 0.15762 0.455
"15" 0.14542 0.44087
"16" 0.13207 0.42348
"17" 0.07291 0.37375
"18" 0.0979 0.38163
"19" 0.1175 0.38984
"20" 0.1273 0.42667
"21" 0.12525 0.42667
"22" 0.16151 0.41385
"23" 0.13831 0.4016
"24" 0.1029 0.394
"25" 0.10462 0.395
"26" 0.14373 0.41716
"27" 0.12157 0.39565
"28" 0.13601 0.40167
"29" 0.14518 0.4056
"30" 0.11685 0.39333
"31" 0.09076 0.37667
"32" 0.14358 0.412
"33" 0.12044 0.41905
"34" 0.15174 0.416
"35" 0.12593 0.41818
"36" 0.14158 0.41652
"37" 0.1691 0.44582
"38" 0.11754 0.39818
"39" 0.16658 0.43122
"40" 0.10586 0.42111
"41" 0.11903 0.41578
"42" 0.16012 0.42869
"43" 0.13641 0.43346
"44" 0.09892 0.38737
"45" 0.12126 0.41922
"46" 0.09613 0.38196
"47" 0.10753 0.42105
"48" 0.11449 0.36882
"49" 0.21208 0.45742
"50" 0.1414 0.4208
"51" 0.09953 0.39034
"52" 0.07663 0.37294
"53" 0.0834 0.35816
"54" 0.14394 0.4008
"55" 0.15972 0.457
"56" 0.13075 0.42476
"57" 0.1616 0.44797
"58" 0.14217 0.44571
"59" 0.14947 0.4239
"60" 0.12271 0.41659
"61" 0.10189 0.389
"62" 0.09768 0.38947
"63" 0.15216 0.4375
"64" 0.13795 0.43524
"65" 0.12494 0.40309
"66" 0.11275 0.411
"67" 0.12087 0.39091
"68" 0.1404 0.41083
"69" 0.10593 0.41667
"70" 0.12163 0.40095
"71" 0.12431 0.39478
"72" 0.14675 0.4032
"73" 0.12309 0.40618
"74" 0.09467 0.37895
"75" 0.16027 0.42923
"76" 0.10086 0.391
"77" 0.10185 0.39657
"78" 0.12193 0.39636
"79" 0.12747 0.3936
"80" 0.11942 0.40908
"81" 0.15253 0.4272
"82" 0.21494 0.46069
"83" 0.09164 0.39882
"84" 0.10765 0.36835
"85" 0.11521 0.37636
"86" 0.11301 0.413
"87" 0.14651 0.44087
"88" 0.09049 0.37333
"89" 0.15913 0.43462
"90" 0.16316 0.4688
"91" 0.11998 0.39455
"92" 0.0913 0.38556
"93" 0.1218 0.41714
"94" 0.12391 0.40091
"95" 0.1036 0.40842
"96" 0.11521 0.42763
"97" 0.10138 0.36
"98" 0.17174 0.45003
"99" 0.15455 0.42524
"100" 0.14399 0.43565
