"V1" "V2"
"1" 0.714355510216532 0.81062987112276
"2" 0.68537546371334 0.798179442005628
"3" 0.708853036376133 0.804208759398721
"4" 0.751237969692264 0.822440851607263
"5" 0.784547063318058 0.85948581903785
"6" 0.663703468747955 0.784063213227988
"7" 0.726551664603954 0.821190600942975
"8" 0.733232425181954 0.846496376937715
"9" 0.7199595714349 0.797743606223972
"10" 0.697474631497612 0.788995573303827
"11" 0.729689121837474 0.824618715643135
"12" 0.679743670222263 0.785814139399729
"13" 0.711948695054888 0.79414695320855
"14" 0.695012902260164 0.775090724878231
"15" 0.687321230633616 0.808707831313625
"16" 0.72372135782492 0.820103657637065
"17" 0.738114299845892 0.830867823933096
"18" 0.715758776261617 0.803508304379753
"19" 0.643617690038439 0.72635900523713
"20" 0.730190433769625 0.804824261943691
"21" 0.692004707802532 0.813608321371889
"22" 0.746593431575402 0.795523683524151
"23" 0.708444522250927 0.809324557423753
"24" 0.717849013382014 0.81165878675169
"25" 0.730355286125647 0.817139395384718
"26" 0.678114043497731 0.767427535006756
"27" 0.730446190751251 0.839628914757897
"28" 0.69514265570828 0.782025253526427
"29" 0.752033534723712 0.873319303056725
"30" 0.718428784059231 0.798876157340241
"31" 0.699941417844161 0.811330500761017
"32" 0.730068830527069 0.802940684478816
"33" 0.713568322848005 0.817943792067117
"34" 0.701921705430191 0.796053925928478
"35" 0.725653829836214 0.832233173521447
"36" 0.709876426889301 0.823139333493101
"37" 0.770987838478073 0.844489208527294
"38" 0.714084849396791 0.790558042088362
"39" 0.701751038173452 0.810827491118439
"40" 0.741471796339579 0.82383334522441
"41" 0.717109939633536 0.865943468978103
"42" 0.712137380532351 0.798302373045824
"43" 0.732165552903896 0.833704442908752
"44" 0.749390774484631 0.811622483664606
"45" 0.667614774651871 0.759315609584609
"46" 0.717979302828697 0.815016038479587
"47" 0.741222724429278 0.804072427890909
"48" 0.703152130754887 0.795038861138185
"49" 0.732242172355714 0.800637929542962
"50" 0.664355049158698 0.705979443742357
"51" 0.659597240757805 0.740124481395151
"52" 0.716089689266092 0.768565683287905
"53" 0.765340091407643 0.834413826709199
"54" 0.737171367292584 0.837556709473
"55" 0.710178946007905 0.806169711677761
"56" 0.730840337170865 0.797179010096386
"57" 0.724936211661704 0.812976298862424
"58" 0.73621263010247 0.865201020456621
"59" 0.646360884051669 0.764038090565743
"60" 0.736817916712247 0.81654680739889
"61" 0.741953803574942 0.823461893844497
"62" 0.683426357972114 0.777065117180641
"63" 0.738629890783658 0.787378505497216
"64" 0.661027964539869 0.804289106047539
"65" 0.684782454871535 0.810370644705156
"66" 0.682905214250295 0.787572506959355
"67" 0.710654509502537 0.789922505125653
"68" 0.733430625701459 0.821204087597441
"69" 0.704293243669007 0.820237660330952
"70" 0.724784113286372 0.81684567378538
"71" 0.732869846034678 0.828837791103031
"72" 0.681987082877158 0.801488129631457
"73" 0.684965711384728 0.804520064909894
"74" 0.711076550421633 0.814126522212708
"75" 0.68727451758944 0.787588820780867
"76" 0.711857396542324 0.824060123591947
"77" 0.766088574876655 0.87432553912078
"78" 0.720714313610535 0.806801166514632
"79" 0.744411820593624 0.837806208563296
"80" 0.746635032667485 0.812019049605344
"81" 0.746379084840089 0.824119523835477
"82" 0.687757199703087 0.788845568810444
"83" 0.736336680303829 0.817020190392595
"84" 0.66996151820768 0.774941466777891
"85" 0.663299221110427 0.725956738025416
"86" 0.703870777910184 0.788627167804521
"87" 0.77667991428884 0.864194547537852
"88" 0.667300467520967 0.786196569023907
"89" 0.760149009851581 0.845892570528645
"90" 0.760902659004122 0.821952954031522
"91" 0.747215474842893 0.841302936865778
"92" 0.718363104584459 0.78666247920675
"93" 0.718367716839389 0.820490132215779
"94" 0.713635745660741 0.837317769466335
"95" 0.786113790743925 0.832976654378
"96" 0.725627390401838 0.806889016426026
"97" 0.725804783760292 0.846834565522291
"98" 0.698392563181535 0.81439562801282
"99" 0.726767085537919 0.810997189153439
"100" 0.689969280753666 0.795971591493914
