"V1" "V2"
"1" 0.0078 0
"2" 0.11024 0.22222
"3" 0.10049 0.15
"4" 0.02049 0
"5" 0.04488 0
"6" 0.04878 0.04762
"7" 0.1161 0.15789
"8" 0.03512 0.05263
"9" 0.01171 0
"10" 0.06049 0.16667
"11" 0.02732 0.04545
"12" 0.0361 0.05
"13" 0.09854 0.06667
"14" 0.04683 0.04762
"15" 0.11415 0.14286
"16" 0.06341 0.1
"17" 0.13171 0.18182
"18" 0.08 0.03846
"19" 0.13463 0.13636
"20" 0.06244 0.10526
"21" 0.04976 0.04348
"22" 0.05463 0.1
"23" 0.16 0.23077
"24" 0.03122 0
"25" 0.08683 0.09091
"26" 0.09171 0.15
"27" 0.07024 0.1
"28" 0.05561 0.04
"29" 0.04195 0.04
"30" 0.05659 0.1
"31" 0.13756 0.2
"32" 0.0839 0.15789
"33" 0.10634 0.2
"34" 0.03707 0.04545
"35" 0.02732 0
"36" 0.22244 0.26087
"37" 0.04195 0.0625
"38" 0.12683 0.20833
"39" 0.06537 0.04762
"40" 0.10537 0.08696
"41" 0.0878 0.08
"42" 0.08098 0.08696
"43" 0.06537 0.0625
"44" 0.0839 0.09524
"45" 0.13366 0.16
"46" 0.11024 0.08333
"47" 0.04098 0.05263
"48" 0.13463 0.25
"49" 0.15024 0.18519
"50" 0.06439 0.09091
"51" 0.09561 0.13636
"52" 0.03415 0
"53" 0.10829 0.15
"54" 0.01463 0
"55" 0.09756 0.11765
"56" 0.07024 0.04762
"57" 0.09854 0.22222
"58" 0.13463 0.21739
"59" 0.07512 0.08
"60" 0.16683 0.16
"61" 0.02049 0
"62" 0.02537 0
"63" 0.05073 0.05
"64" 0.08098 0.07407
"65" 0.22244 0.32
"66" 0.07122 0.10526
"67" 0.09951 0.13043
"68" 0.01561 0
"69" 0.06829 0.09524
"70" 0.05268 0.11111
"71" 0.05561 0.05882
"72" 0.1561 0.18182
"73" 0.02634 0.04545
"74" 0.12098 0.13333
"75" 0.01854 0
"76" 0.14146 0.15385
"77" 0.06829 0.12
"78" 0.01561 0
"79" 0.00878 0
"80" 0.03024 0
"81" 0.07024 0.07143
"82" 0.04488 0.08333
"83" 0.06049 0.17647
"84" 0.03902 0
"85" 0.09756 0.08
"86" 0.06049 0.09524
"87" 0.02244 0
"88" 0.03707 0.05263
"89" 0.09951 0.125
"90" 0.07024 0.1
"91" 0.05951 0.08696
"92" 0.09268 0.13043
"93" 0.06439 0.10526
"94" 0.06634 0.09091
"95" 0.10049 0.16667
"96" 0.0722 0.09091
"97" 0.04683 0.04545
"98" 0.1522 0.2381
"99" 0.08488 0.14286
"100" 0.03902 0.04545
