"V1" "V2"
"1" 0.0539 0.33333
"2" 0.01071 0.14815
"3" 0.01333 0.13333
"4" 0.04068 0.33333
"5" 0.01481 0.12121
"6" 0.04068 0.52381
"7" 0.02439 0.21212
"8" 0 0
"9" 0.06382 0.30952
"10" 0.00969 0.08333
"11" 0.0041 0.09524
"12" 0.06336 0.30556
"13" 0 0
"14" 0.01835 0.17949
"15" 0.01447 0.20513
"16" 0.03179 0.2963
"17" 0.01903 0.2963
"18" 0.0237 0.23333
"19" 0.00182 0.05556
"20" 0.00182 0.03333
"21" 0.00547 0.125
"22" 0.02074 0.2
"23" 0.02917 0.33333
"24" 0.04775 0.25
"25" 0.03852 0.375
"26" 0.00729 0.04762
"27" 0.00046 0.04167
"28" 0.01755 0.16667
"29" 0.0392 0.3
"30" 0.00103 0.08333
"31" 0.00877 0.13333
"32" 0.0041 0.09524
"33" 0.04182 0.17778
"34" 0.00285 0.06061
"35" 0.03145 0.27273
"36" 0.01698 0.2381
"37" 0.0041 0.2
"38" 0.02165 0.15152
"39" 0.01675 0.23333
"40" 0.01846 0.19048
"41" 0.0033 0.06667
"42" 0.00593 0.13333
"43" 0.01151 0.12121
"44" 0.01573 0.16667
"45" 0.02473 0.25
"46" 0.03271 0.22222
"47" 0.01846 0.18519
"48" 0.01242 0.1
"49" 0 0
"50" 0.02336 0.16667
"51" 0 0
"52" 0.02154 0.2
"53" 0.0335 0.33333
"54" 0.04444 0.2963
"55" 0.00205 0.07407
"56" 0.0065 0.16667
"57" 0.01926 0.15152
"58" 0.01949 0.2381
"59" 0.02655 0.22222
"60" 0.02245 0.16667
"61" 0.06268 0.33333
"62" 0.01105 0.125
"63" 0.03145 0.2381
"64" 0.00547 0.09091
"65" 0.02575 0.21212
"66" 0.0498 0.23333
"67" 0.02952 0.23333
"68" 0.0147 0.11111
"69" 0.02154 0.23333
"70" 0.00923 0.09524
"71" 0.02256 0.22222
"72" 0.01447 0.13889
"73" 0.01527 0.18519
"74" 0.03259 0.21429
"75" 0.02348 0.15152
"76" 0.01185 0.11111
"77" 0.02792 0.30303
"78" 0.01014 0.16667
"79" 0.01345 0.14815
"80" 0 0
"81" 0.00786 0.13333
"82" 0.02405 0.19444
"83" 0.00957 0.13333
"84" 0.01561 0.16667
"85" 0.0139 0.16667
"86" 0.06746 0.25641
"87" 0.01983 0.15152
"88" 0.00729 0.08333
"89" 0.02348 0.16667
"90" 0.03806 0.66667
"91" 0.0033 0.07407
"92" 0.02439 0.30303
"93" 0.00467 0.07407
"94" 0.01652 0.12121
"95" 0.0498 0.5
"96" 0.02758 0.29167
"97" 0 0
"98" 0.00353 0.16667
"99" 0.03202 0.2963
"100" 0.01413 0.13889
