"V1" "V2"
"1" 0.01462 0.13636
"2" 0 0
"3" 0.00641 0.08333
"4" 0.02154 0.16667
"5" 0.02154 0.25
"6" 0.00231 0.16667
"7" 0.01513 0.1875
"8" 0.00333 0.11111
"9" 0.0041 0.07143
"10" 0.02333 0.16667
"11" 0.03205 0.125
"12" 0.03359 0.13636
"13" 0.02154 0.15385
"14" 0.02128 0.25
"15" 0.00231 0.08333
"16" 0.00103 0.04545
"17" 0.00103 0.05
"18" 0.01744 0.21429
"19" 0.03615 0.3125
"20" 0.00231 0.05556
"21" 0.0041 0.05
"22" 0.03282 0.27273
"23" 0.02513 0.16667
"24" 0.01282 0.15385
"25" 0.01692 0.2
"26" 0.01897 0.2
"27" 0.01051 0.11111
"28" 0.01051 0.09091
"29" 0.02769 0.25
"30" 0.00641 0.16667
"31" 0.02692 0.29167
"32" 0.02385 0.33333
"33" 0.04974 0.27273
"34" 0.01282 0.1875
"35" 0.03 0.21429
"36" 0.04128 0.33333
"37" 0.05974 0.36364
"38" 0.00744 0.11111
"39" 0.00231 0.0625
"40" 0.00872 0.11538
"41" 0.00333 0.14286
"42" 0.0041 0.05
"43" 0.00641 0.11111
"44" 0.00872 0.14286
"45" 0.00462 0.1
"46" 0.00821 0.1
"47" 0.02615 0.25
"48" 0.00231 0.03846
"49" 0.01154 0.22222
"50" 0 0
"51" 0.02769 0.27273
"52" 0.00641 0.08333
"53" 0.0041 0.05
"54" 0.00231 0.07143
"55" 0.03744 0.23077
"56" 0.01487 0.21429
"57" 0.00641 0.07143
"58" 0.00872 0.11111
"59" 0.05154 0.23333
"60" 0.00513 0.11111
"61" 0.01282 0.16667
"62" 0.03744 0.33333
"63" 0.00974 0.13636
"64" 0.02154 0.22727
"65" 0.05154 0.35
"66" 0.01513 0.13636
"67" 0.01282 0.16667
"68" 0 0
"69" 0.01282 0.21429
"70" 0.02513 0.16667
"71" 0 0
"72" 0.02974 0.15
"73" 0.01385 0.16667
"74" 0.00744 0.11111
"75" 0.00641 0.125
"76" 0.00872 0.11111
"77" 0 0
"78" 0.01051 0.14286
"79" 0.03359 0.22727
"80" 0 0
"81" 0.00333 0.125
"82" 0.00462 0.09091
"83" 0.01282 0.16667
"84" 0.00641 0.08333
"85" 0.00231 0.07143
"86" 0.00872 0.25
"87" 0.04179 0.25
"88" 0.01923 0.25
"89" 0 0
"90" 0.01333 0.25
"91" 0.03769 0.23077
"92" 0.01923 0.1875
"93" 0.00462 0.03846
"94" 0.00872 0.09091
"95" 0 0
"96" 0.02538 0.25
"97" 0.02128 0.25
"98" 0.02795 0.1875
"99" 0.01282 0.11538
"100" 0.00641 0.11111
