"MaMi" "kNN"
"1" 0.54033 0.54913
"2" 0.54179 0.53723
"3" 0.57962 0.5743
"4" 0.55624 0.55674
"5" 0.53639 0.53616
"6" 0.54852 0.55162
"7" 0.53512 0.53847
"8" 0.61815 0.61733
"9" 0.57768 0.58757
"10" 0.57027 0.57509
"11" 0.52725 0.52195
"12" 0.57883 0.58798
"13" 0.55626 0.56632
"14" 0.63774 0.648
"15" 0.6223 0.62348
"16" 0.57582 0.58576
"17" 0.60661 0.60312
"18" 0.63749 0.63455
"19" 0.61881 0.61354
"20" 0.58988 0.59981
"21" 0.59274 0.60178
"22" 0.64526 0.65459
"23" 0.55542 0.56102
"24" 0.56468 0.56433
"25" 0.62722 0.63142
"26" 0.59189 0.59547
"27" 0.5817 0.58804
"28" 0.54285 0.54598
"29" 0.62592 0.63573
"30" 0.60828 0.61247
"31" 0.62484 0.62121
"32" 0.61686 0.62729
"33" 0.57061 0.5707
"34" 0.6359 0.64018
"35" 0.60523 0.60849
"36" 0.57698 0.57737
"37" 0.56902 0.56525
"38" 0.57947 0.58239
"39" 0.53844 0.54381
"40" 0.56897 0.57567
"41" 0.66202 0.67411
"42" 0.58949 0.59309
"43" 0.59006 0.59598
"44" 0.58798 0.59334
"45" 0.5593 0.55302
"46" 0.59735 0.59906
"47" 0.63086 0.63367
"48" 0.61641 0.62831
"49" 0.59035 0.58339
"50" 0.55326 0.55222
"51" 0.55314 0.5573
"52" 0.53338 0.5323
"53" 0.62219 0.62872
"54" 0.56866 0.57583
"55" 0.52004 0.52023
"56" 0.60618 0.60708
"57" 0.62027 0.62277
"58" 0.54057 0.55293
"59" 0.54263 0.53868
"60" 0.61897 0.62338
"61" 0.60497 0.60881
"62" 0.58627 0.59359
"63" 0.58591 0.58686
"64" 0.54827 0.54094
"65" 0.53623 0.54832
"66" 0.54707 0.54694
"67" 0.58487 0.59512
"68" 0.58564 0.58965
"69" 0.56706 0.57266
"70" 0.59265 0.60115
"71" 0.56945 0.57351
"72" 0.51939 0.52721
"73" 0.64408 0.64885
"74" 0.54902 0.5418
"75" 0.6275 0.63293
"76" 0.57628 0.5764
"77" 0.53131 0.53205
"78" 0.5578 0.55257
"79" 0.52438 0.52426
"80" 0.62781 0.63581
"81" 0.53968 0.5508
"82" 0.56781 0.57223
"83" 0.5539 0.55961
"84" 0.5863 0.58734
"85" 0.61829 0.62775
"86" 0.55472 0.56466
"87" 0.53279 0.53423
"88" 0.64034 0.64609
"89" 0.52341 0.51982
"90" 0.57775 0.57923
"91" 0.60962 0.61579
"92" 0.54645 0.55002
"93" 0.6129 0.61694
"94" 0.57955 0.57985
"95" 0.56256 0.57121
"96" 0.52975 0.53972
"97" 0.60284 0.6063
"98" 0.54305 0.53617
"99" 0.54475 0.53192
"100" 0.61346 0.61984
