"V1" "V2"
"1" 0.05755 0.08333
"2" 0.05778 0.08889
"3" 0.02872 0.05952
"4" 0.10279 0.125
"5" 0.06758 0.07619
"6" 0.06256 0.09877
"7" 0.04593 0.06897
"8" 0.05447 0.07527
"9" 0.01436 0.02564
"10" 0.03373 0.06173
"11" 0.07487 0.11494
"12" 0.02234 0.04938
"13" 0.05288 0.08642
"14" 0.08011 0.125
"15" 0.06655 0.06863
"16" 0.07989 0.11494
"17" 0.01937 0.02667
"18" 0.02074 0.02299
"19" 0.02838 0.05952
"20" 0.04558 0.07143
"21" 0.04513 0.0625
"22" 0.06701 0.10345
"23" 0.02085 0.03226
"24" 0.0294 0.04
"25" 0.05311 0.07407
"26" 0.05299 0.06452
"27" 0.04046 0.06452
"28" 0.04593 0.06061
"29" 0.03578 0.04301
"30" 0.05413 0.07527
"31" 0.03305 0.04301
"32" 0.04251 0.06897
"33" 0.06006 0.08889
"34" 0.06507 0.09524
"35" 0.05345 0.08824
"36" 0.05595 0.08046
"37" 0.12786 0.14706
"38" 0.05595 0.07143
"39" 0.10063 0.16667
"40" 0.05208 0.07778
"41" 0.01162 0.02564
"42" 0.02792 0.07407
"43" 0.04137 0.10145
"44" 0.07202 0.07071
"45" 0.04182 0.04167
"46" 0.02279 0.05128
"47" 0.08889 0.10417
"48" 0.07043 0.10714
"49" 0.03635 0.06452
"50" 0.05299 0.05747
"51" 0.05915 0.10417
"52" 0.11077 0.125
"53" 0.02655 0.08333
"54" 0.0767 0.11111
"55" 0.07567 0.1
"56" 0.06188 0.10667
"57" 0.05003 0.09195
"58" 0.0612 0.08
"59" 0.03715 0.05333
"60" 0.11031 0.14444
"61" 0.0302 0.03704
"62" 0.02838 0.04938
"63" 0.0743 0.10345
"64" 0.03145 0.05797
"65" 0.06644 0.0625
"66" 0.04707 0.09524
"67" 0.02883 0.02469
"68" 0.0465 0.05051
"69" 0.03214 0.06173
"70" 0.031 0.0641
"71" 0.06154 0.10667
"72" 0.05117 0.04167
"73" 0.03989 0.05714
"74" 0.02575 0.02778
"75" 0.03362 0.05747
"76" 0.05026 0.08642
"77" 0.02746 0.05556
"78" 0.04125 0.04762
"79" 0.01083 0.02381
"80" 0.03214 0.05376
"81" 0.07715 0.08824
"82" 0.04741 0.08333
"83" 0.02724 0.03333
"84" 0.08217 0.12644
"85" 0.02883 0.06173
"86" 0.03031 0.05376
"87" 0.10712 0.15625
"88" 0.05083 0.06667
"89" 0.05823 0.07071
"90" 0.00342 0
"91" 0.04741 0.07778
"92" 0.11476 0.17949
"93" 0.04707 0.08333
"94" 0.03202 0.03226
"95" 0.04239 0.09333
"96" 0.0294 0.02667
"97" 0.03328 0.04598
"98" 0.06097 0.07071
"99" 0.06325 0.1
"100" 0.0367 0.05128
