"V1" "V2"
"1" 0.07409 0.5
"2" 0.04487 0.4625
"3" 0.02123 0.3
"4" 0.02584 0.33333
"5" 0.02155 0.3375
"6" 0.11193 0.54615
"7" 0.02234 0.25
"8" 0.05843 0.54
"9" 0.04079 0.44286
"10" 0.04436 0.37273
"11" 0.03823 0.37778
"12" 0.08261 0.53333
"13" 0.01632 0.46
"14" 0.07016 0.45455
"15" 0.02892 0.375
"16" 0.04119 0.39
"17" 0.04228 0.4
"18" 0.04246 0.47
"19" 0.03582 0.33636
"20" 0.0381 0.37778
"21" 0.04545 0.36
"22" 0.03104 0.38889
"23" 0.03436 0.47143
"24" 0.04469 0.44444
"25" 0.05436 0.525
"26" 0.0432 0.5
"27" 0.00593 0.24091
"28" 0.0101 0.25714
"29" 0.04007 0.37273
"30" 0.02036 0.31111
"31" 0.03709 0.39
"32" 0.02139 0.3375
"33" 0.05389 0.43333
"34" 0.06092 0.58889
"35" 0.0528 0.41538
"36" 0.04127 0.36364
"37" 0.02636 0.37143
"38" 0.03427 0.4
"39" 0.03734 0.39091
"40" 0.0428 0.38182
"41" 0.02796 0.35714
"42" 0.04122 0.38
"43" 0.01225 0.3
"44" 0.01321 0.28333
"45" 0.04245 0.43
"46" 0.03266 0.32727
"47" 0.0335 0.36667
"48" 0.04305 0.43333
"49" 0.01511 0.23333
"50" 0.00552 0.2
"51" 0.05696 0.44286
"52" 0.04323 0.53333
"53" 0.02916 0.34
"54" 0.01943 0.31111
"55" 0.02835 0.36667
"56" 0.05318 0.475
"57" 0.02302 0.32121
"58" 0.01874 0.28295
"59" 0.06812 0.49286
"60" 0.08606 0.51333
"61" 0.03423 0.35
"62" 0.04533 0.39091
"63" 0.02161 0.31111
"64" 0.06067 0.52
"65" 0.04058 0.35833
"66" 0.12321 0.52222
"67" 0.0107 0.34
"68" 0.04089 0.36667
"69" 0.05735 0.43571
"70" 0.03498 0.38
"71" 0.04657 0.48889
"72" 0.06733 0.45
"73" 0.02563 0.34444
"74" 0.00877 0.25
"75" 0.04722 0.375
"76" 0.01665 0.31429
"77" 0.01791 0.33333
"78" 0.03112 0.44286
"79" 0.02261 0.26364
"80" 0.07231 0.58182
"81" 0.04087 0.44286
"82" 0.05781 0.42
"83" 0.06788 0.42857
"84" 0.04001 0.36364
"85" 0.04375 0.39231
"86" 0.02542 0.33333
"87" 0.05236 0.38571
"88" 0.04363 0.41111
"89" 0.0488 0.55
"90" 0.02637 0.43333
"91" 0.03842 0.38
"92" 0.03157 0.4
"93" 0.0408 0.4125
"94" 0.03511 0.35
"95" 0.04237 0.34444
"96" 0.02651 0.31111
"97" 0.04441 0.41818
"98" 0.03637 0.37778
"99" 0.05314 0.45455
"100" 0.03103 0.56
