"V1" "V2"
"1" 0.14302 0.32414
"2" 0.10397 0.275
"3" 0.06598 0.19167
"4" 0.14229 0.31609
"5" 0.13681 0.30968
"6" 0.07951 0.19286
"7" 0.12472 0.31111
"8" 0.06058 0.20833
"9" 0.04038 0.13636
"10" 0.09359 0.24615
"11" 0.10178 0.25
"12" 0.10113 0.264
"13" 0.08616 0.23077
"14" 0.0717 0.25217
"15" 0.08353 0.248
"16" 0.09218 0.26957
"17" 0.11699 0.3619
"18" 0.1104 0.24
"19" 0.11995 0.27097
"20" 0.10104 0.27826
"21" 0.13567 0.34286
"22" 0.14094 0.29032
"23" 0.1469 0.32258
"24" 0.07835 0.17857
"25" 0.0688 0.2
"26" 0.09806 0.2125
"27" 0.13993 0.328
"28" 0.14885 0.32258
"29" 0.10728 0.27692
"30" 0.0966 0.22069
"31" 0.13993 0.30323
"32" 0.14381 0.30323
"33" 0.17757 0.36774
"34" 0.10254 0.24444
"35" 0.11639 0.33333
"36" 0.13212 0.26452
"37" 0.09117 0.26364
"38" 0.13833 0.28667
"39" 0.14066 0.3
"40" 0.1802 0.34667
"41" 0.08323 0.2
"42" 0.12849 0.34615
"43" 0.12344 0.29655
"44" 0.11138 0.26667
"45" 0.10894 0.25806
"46" 0.10018 0.28696
"47" 0.15916 0.36552
"48" 0.13272 0.29655
"49" 0.09605 0.272
"50" 0.09147 0.248
"51" 0.09079 0.24444
"52" 0.11425 0.25806
"53" 0.13174 0.29333
"54" 0.11894 0.24286
"55" 0.12876 0.30667
"56" 0.18443 0.35333
"57" 0.1008 0.26667
"58" 0.09912 0.25714
"59" 0.16087 0.30303
"60" 0.11054 0.28696
"61" 0.07208 0.152
"62" 0.12309 0.28966
"63" 0.15967 0.34194
"64" 0.10804 0.25714
"65" 0.08976 0.22222
"66" 0.16513 0.416
"67" 0.11509 0.325
"68" 0.10636 0.29231
"69" 0.12811 0.28462
"70" 0.06951 0.17778
"71" 0.16195 0.35862
"72" 0.12114 0.312
"73" 0.11699 0.29167
"74" 0.12865 0.3
"75" 0.10126 0.24516
"76" 0.08136 0.24545
"77" 0.11751 0.25714
"78" 0.08068 0.28
"79" 0.10902 0.288
"80" 0.18034 0.34706
"81" 0.0781 0.21481
"82" 0.07157 0.17143
"83" 0.12122 0.32
"84" 0.10652 0.25385
"85" 0.12862 0.28889
"86" 0.15167 0.33333
"87" 0.15954 0.38333
"88" 0.16415 0.31176
"89" 0.13584 0.28571
"90" 0.08005 0.22222
"91" 0.06812 0.18261
"92" 0.12597 0.2963
"93" 0.1645 0.35862
"94" 0.13418 0.33846
"95" 0.14091 0.28506
"96" 0.08784 0.2
"97" 0.14397 0.3321
"98" 0.15444 0.34667
"99" 0.09481 0.256
"100" 0.09486 0.19286
