"V1" "V2"
"1" 0.02671 0.24
"2" 0.0371 0.21212
"3" 0.0458 0.27593
"4" 0.05405 0.25806
"5" 0.02321 0.17037
"6" 0.04241 0.26061
"7" 0.03051 0.2125
"8" 0.03582 0.21875
"9" 0.015 0.15758
"10" 0.03732 0.18919
"11" 0.02609 0.17857
"12" 0.04225 0.23871
"13" 0.02923 0.2
"14" 0.04778 0.21771
"15" 0.04401 0.22581
"16" 0.03837 0.27059
"17" 0.03826 0.264
"18" 0.01887 0.175
"19" 0.01256 0.15556
"20" 0.03452 0.24286
"21" 0.02462 0.21333
"22" 0.01017 0.18824
"23" 0.03799 0.21212
"24" 0.00808 0.2
"25" 0.02479 0.20625
"26" 0.05597 0.24
"27" 0.03097 0.24737
"28" 0.01283 0.15
"29" 0.03734 0.26087
"30" 0.06983 0.27429
"31" 0.0576 0.27742
"32" 0.06091 0.29375
"33" 0.0429 0.22778
"34" 0.03452 0.24516
"35" 0.05003 0.25926
"36" 0.05548 0.28
"37" 0.00551 0.14483
"38" 0.04944 0.24242
"39" 0.02717 0.19286
"40" 0.04399 0.26111
"41" 0.05595 0.2875
"42" 0.0208 0.21212
"43" 0.02411 0.17931
"44" 0.03287 0.21176
"45" 0.04919 0.24118
"46" 0.03973 0.23529
"47" 0.04618 0.25294
"48" 0.02774 0.2
"49" 0.04469 0.21
"50" 0.03005 0.25714
"51" 0.01776 0.16774
"52" 0.02137 0.15758
"53" 0.03116 0.15882
"54" 0.01717 0.225
"55" 0.02091 0.18182
"56" 0.0093 0.13333
"57" 0.00906 0.12571
"58" 0.04437 0.25455
"59" 0.03449 0.22162
"60" 0.05923 0.28148
"61" 0.02894 0.19375
"62" 0.02522 0.2
"63" 0.01969 0.16129
"64" 0.04881 0.21622
"65" 0.01619 0.14483
"66" 0.02254 0.22424
"67" 0.04751 0.22143
"68" 0.0243 0.20571
"69" 0.02631 0.19375
"70" 0.03092 0.25333
"71" 0.04325 0.22941
"72" 0.0368 0.28125
"73" 0.02473 0.16154
"74" 0.04157 0.24
"75" 0.03897 0.23684
"76" 0.04702 0.225
"77" 0.01671 0.15625
"78" 0.04499 0.27059
"79" 0.03265 0.19778
"80" 0.05299 0.27778
"81" 0.04206 0.22414
"82" 0.01749 0.18065
"83" 0.0211 0.26667
"84" 0.06251 0.28
"85" 0.01985 0.18571
"86" 0.0365 0.22143
"87" 0.05676 0.26061
"88" 0.0186 0.16667
"89" 0.04662 0.275
"90" 0.01698 0.21538
"91" 0.04233 0.2303
"92" 0.03121 0.19375
"93" 0.03279 0.25294
"94" 0.04675 0.25405
"95" 0.01161 0.14667
"96" 0.0064 0.13103
"97" 0.01538 0.20645
"98" 0.06094 0.22941
"99" 0.03355 0.22
"100" 0.04521 0.22857
