"V1" "V2"
"1" 0.17072 0.62348
"2" 0.1842 0.66494
"3" 0.16507 0.63841
"4" 0.25517 0.69357
"5" 0.22555 0.66308
"6" 0.15865 0.66541
"7" 0.16802 0.672
"8" 0.23311 0.66
"9" 0.24978 0.70382
"10" 0.16755 0.63455
"11" 0.18471 0.68857
"12" 0.22569 0.67496
"13" 0.19767 0.69134
"14" 0.21457 0.67876
"15" 0.15507 0.67039
"16" 0.2831 0.76741
"17" 0.25476 0.71429
"18" 0.30867 0.71779
"19" 0.21479 0.6635
"20" 0.24536 0.70889
"21" 0.23337 0.67783
"22" 0.20326 0.6664
"23" 0.1942 0.65676
"24" 0.17948 0.67364
"25" 0.18338 0.6016
"26" 0.20253 0.69615
"27" 0.28286 0.70194
"28" 0.21817 0.68948
"29" 0.21673 0.71208
"30" 0.15643 0.60818
"31" 0.29188 0.69186
"32" 0.23808 0.64404
"33" 0.27509 0.71643
"34" 0.2537 0.70614
"35" 0.22137 0.68085
"36" 0.26276 0.69301
"37" 0.17454 0.6381
"38" 0.20588 0.68913
"39" 0.2419 0.69778
"40" 0.25792 0.715
"41" 0.16629 0.69672
"42" 0.13639 0.64048
"43" 0.21151 0.70128
"44" 0.16897 0.6558
"45" 0.24843 0.67102
"46" 0.23416 0.68257
"47" 0.19284 0.67667
"48" 0.22314 0.68201
"49" 0.15928 0.62049
"50" 0.16414 0.68737
"51" 0.2479 0.68276
"52" 0.236 0.69023
"53" 0.164 0.67208
"54" 0.25222 0.69888
"55" 0.25125 0.67931
"56" 0.29086 0.71226
"57" 0.17779 0.65466
"58" 0.18975 0.64026
"59" 0.21282 0.64923
"60" 0.3011 0.74584
"61" 0.26691 0.73439
"62" 0.14877 0.64572
"63" 0.18845 0.6525
"64" 0.24973 0.69778
"65" 0.1793 0.62818
"66" 0.28167 0.69078
"67" 0.20907 0.63778
"68" 0.25249 0.7033
"69" 0.24226 0.70577
"70" 0.25207 0.6717
"71" 0.21031 0.6676
"72" 0.16258 0.60777
"73" 0.23766 0.71068
"74" 0.23954 0.65852
"75" 0.20039 0.6448
"76" 0.13934 0.55226
"77" 0.15063 0.64
"78" 0.23645 0.71615
"79" 0.23687 0.72888
"80" 0.2821 0.66925
"81" 0.33353 0.75239
"82" 0.28872 0.695
"83" 0.29567 0.73213
"84" 0.22714 0.68849
"85" 0.15825 0.641
"86" 0.26906 0.74362
"87" 0.19921 0.61778
"88" 0.14356 0.605
"89" 0.19266 0.67217
"90" 0.21566 0.73826
"91" 0.16697 0.71786
"92" 0.20543 0.67804
"93" 0.16913 0.66381
"94" 0.22954 0.67214
"95" 0.25064 0.67462
"96" 0.22687 0.65832
"97" 0.13585 0.63596
"98" 0.20873 0.66732
"99" 0.22272 0.62912
"100" 0.14555 0.67552
