"V1" "V2"
"1" 0.791741071428571 0.5
"2" 0.653038194444444 0.5
"3" 0.764121295371295 0.5
"4" 0.724571078431373 0.5
"5" 0.758279914529915 0.5
"6" 0.730240978157645 0.5
"7" 0.798324514991182 0.5
"8" 0.778125 0.5
"9" 0.678464330808081 0.5
"10" 0.7122668997669 0.5
"11" 0.783030303030303 0.5
"12" 0.747229853479853 0.5
"13" 0.797843567251462 0.5
"14" 0.747916666666667 0.5
"15" 0.776293498168498 0.5
"16" 0.620963422099786 0.5
"17" 0.761850649350649 0.5
"18" 0.844241932310114 0.5
"19" 0.670022893772894 0.5
"20" 0.653645833333333 0.5
"21" 0.780464616402116 0.5
"22" 0.705890263582571 0.5
"23" 0.797867063492063 0.5
"24" 0.871043019480519 0.5
"25" 0.790714436026936 0.5
"26" 0.799412393162393 0.5
"27" 0.70527844551282 0.5
"28" 0.736158352229781 0.5
"29" NA NA
"30" 0.795237531565657 0.5
"31" 0.738172889488679 0.5
"32" 0.768353174603175 0.5
"33" 0.767167851989281 0.5
"34" 0.787992424242424 0.5
"35" 0.730497685185185 0.5
"36" 0.766474089635854 0.5
"37" 0.693771367521368 0.5
"38" 0.682899305555556 0.5
"39" 0.787681878306878 0.5
"40" 0.812123842592593 0.5
"41" 0.807729289940828 0.5
"42" 0.761041666666667 0.5
"43" 0.619916614057239 0.5
"44" 0.812481540551716 0.5
"45" 0.693094135802469 0.5
"46" 0.747185202205882 0.5
"47" 0.787840136054422 0.5
"48" 0.779296875 0.5
"49" 0.750548245614035 0.5
"50" 0.829166666666667 0.5
"51" 0.737944078947368 0.5
"52" 0.781960227272727 0.5
"53" 0.781132557189542 0.5
"54" 0.789836860670194 0.5
"55" 0.742263257575758 0.5
"56" 0.726367521367521 0.5
"57" 0.793805803571428 0.5
"58" 0.734907407407407 0.5
"59" 0.778882575757576 0.5
"60" 0.786060474537037 0.5
"61" 0.779278591778592 0.5
"62" 0.730571016285302 0.5
"63" 0.747716750841751 0.5
"64" 0.783475783475784 0.5
"65" 0.779003267973856 0.5
"66" 0.679476773226773 0.5
"67" 0.717449494949495 0.5
"68" 0.780126633986928 0.5
"69" 0.781590708674042 0.5
"70" 0.694230769230769 0.5
"71" 0.762924058512294 0.5
"72" 0.714136024232178 0.5
"73" 0.758814451706608 0.5
"74" 0.770503663003663 0.5
"75" 0.730140250544662 0.5
"76" 0.755291889483066 0.5
"77" 0.66724537037037 0.5
"78" 0.776483585858586 0.5
"79" 0.73537037037037 0.5
"80" 0.863095238095238 0.5
"81" 0.744730467944754 0.5
"82" 0.671275252525252 0.5
"83" 0.683575539044289 0.5
"84" 0.742274305555556 0.5
"85" 0.856770833333333 0.5
"86" 0.725572868036103 0.5
"87" 0.841176470588235 0.5
"88" 0.770518392542202 0.5
"89" 0.751266339869281 0.5
"90" 0.781836547291093 0.5
"91" 0.819252701080432 0.5
"92" 0.825689935064935 0.5
"93" 0.693127048390206 0.5
"94" 0.763737717309146 0.5
"95" 0.738387021475257 0.5
"96" 0.73562550020008 0.5
"97" 0.816145833333333 0.5
"98" 0.747448847448847 0.5
"99" 0.781700102880658 0.5
"100" 0.717143865121806 0.5
