"V1" "V2"
"1" 0.04 0.03704
"2" 0.08821 0.08696
"3" 0.11897 0.12903
"4" 0.07487 0.07143
"5" 0.02154 0
"6" 0.00718 0
"7" 0.04103 0.03571
"8" 0.03077 0
"9" 0.01026 0
"10" 0.09231 0.09091
"11" 0.07179 0.07143
"12" 0.03487 0.03846
"13" 0.10769 0.09677
"14" 0.06051 0.06452
"15" 0.07077 0.06897
"16" 0.06359 0.07407
"17" 0.12 0.13333
"18" 0.04718 0
"19" 0.02872 0.03448
"20" 0.05744 0.07407
"21" 0.06051 0.07407
"22" 0.09538 0.09375
"23" 0.0359 0.03846
"24" 0.10564 0.10345
"25" 0.03179 0
"26" 0.05026 0.03333
"27" 0.05538 0.03226
"28" 0.05538 0.03571
"29" 0.04923 0
"30" 0.11179 0.125
"31" 0.09333 0.09091
"32" 0.01949 0
"33" 0.06564 0.06897
"34" 0.05846 0.06452
"35" 0.04 0.03333
"36" 0.05436 0.03333
"37" 0.09231 0.06452
"38" 0.08 0.07692
"39" 0.05026 0.03571
"40" 0.10256 0.06061
"41" 0.0041 0
"42" 0.04615 0.03125
"43" 0.08103 0.06897
"44" 0.06462 0.07407
"45" 0.02359 0
"46" 0.02564 0
"47" 0.08923 0.10714
"48" 0.05846 0.07143
"49" 0.0441 0.03125
"50" 0.04205 0
"51" 0.05128 0.02941
"52" 0.06051 0.06452
"53" 0.02256 0
"54" 0.11077 0.0625
"55" 0.04205 0.03226
"56" 0.08103 0.0625
"57" 0.12 0.09091
"58" 0.03282 0.03704
"59" 0.04 0.03333
"60" 0.03077 0.03448
"61" 0.06872 0.07143
"62" 0.06256 0.03226
"63" 0.0441 0.03846
"64" 0.06154 0.06667
"65" 0.06769 0.02941
"66" 0.04103 0.03448
"67" 0.00513 0
"68" 0.08103 0.03125
"69" 0.01436 0
"70" 0.08103 0.1
"71" 0.01333 0
"72" 0.12103 0.14286
"73" 0.07487 0.08333
"74" 0.07077 0.07407
"75" 0.06872 0.06667
"76" 0.05744 0.03448
"77" 0.03282 0.08333
"78" 0.06564 0.06897
"79" 0.02872 0.03571
"80" 0.01436 0
"81" 0.06256 0.1
"82" 0.05641 0.03333
"83" 0.06462 0.0625
"84" 0.09128 0.10345
"85" 0.01333 0
"86" 0.01333 0
"87" 0.02667 0
"88" 0.05538 0.03333
"89" 0.13333 0.08824
"90" 0.13231 0.17857
"91" 0.06359 0.07692
"92" 0.10256 0.1
"93" 0.00923 0
"94" 0.12615 0.14815
"95" 0.04821 0.03704
"96" 0.02974 0.04
"97" 0.03077 0
"98" 0.04 0.03226
"99" 0.06359 0.1
"100" 0.13538 0.15152
