"MaMi" "kNN"
"1" 0.2806 0.29511
"2" 0.34322 0.3839
"3" 0.24766 0.29073
"4" 0.27051 0.30585
"5" 0.27134 0.29195
"6" 0.27154 0.29976
"7" 0.27678 0.27561
"8" 0.27972 0.33927
"9" 0.23289 0.25171
"10" 0.24757 0.26707
"11" 0.30301 0.32244
"12" 0.23101 0.21951
"13" 0.2282 0.25902
"14" 0.2886 0.29732
"15" 0.2227 0.21976
"16" 0.32377 0.32512
"17" 0.19623 0.1939
"18" 0.26445 0.25902
"19" 0.25824 0.28268
"20" 0.2275 0.22976
"21" 0.2769 0.34
"22" 0.23501 0.26927
"23" 0.27802 0.31317
"24" 0.28523 0.30951
"25" 0.22342 0.24463
"26" 0.27476 0.2922
"27" 0.19045 0.20235
"28" 0.23204 0.24341
"29" 0.25023 0.29195
"30" 0.28485 0.32341
"31" 0.3118 0.35024
"32" 0.25816 0.32146
"33" 0.27679 0.26986
"34" 0.29256 0.32122
"35" 0.23277 0.25463
"36" 0.35238 0.38317
"37" 0.25717 0.26683
"38" 0.25411 0.24976
"39" 0.25529 0.24127
"40" 0.32568 0.33146
"41" 0.25863 0.28742
"42" 0.315 0.31415
"43" 0.32679 0.35122
"44" 0.33446 0.41
"45" 0.23941 0.27024
"46" 0.2691 0.32171
"47" 0.21476 0.23366
"48" 0.31568 0.34
"49" 0.30544 0.36486
"50" 0.28547 0.32463
"51" 0.2323 0.25171
"52" 0.28112 0.28657
"53" 0.24671 0.24849
"54" 0.31577 0.33268
"55" 0.22542 0.25585
"56" 0.2879 0.29981
"57" 0.21229 0.23585
"58" 0.2841 0.32049
"59" 0.25665 0.27293
"60" 0.29306 0.32585
"61" 0.249 0.2578
"62" 0.24986 0.26049
"63" 0.25382 0.28805
"64" 0.24981 0.27512
"65" 0.27432 0.30439
"66" 0.27461 0.32502
"67" 0.28835 0.29878
"68" 0.23394 0.2339
"69" 0.19745 0.21805
"70" 0.22898 0.25732
"71" 0.32321 0.36976
"72" 0.25292 0.29293
"73" 0.25611 0.29854
"74" 0.28793 0.31098
"75" 0.3016 0.33024
"76" 0.26207 0.3078
"77" 0.26052 0.25268
"78" 0.27338 0.29268
"79" 0.26043 0.29274
"80" 0.2703 0.31634
"81" 0.26552 0.29073
"82" 0.25201 0.26268
"83" 0.31402 0.34244
"84" 0.24892 0.24596
"85" 0.28447 0.30293
"86" 0.32029 0.34805
"87" 0.29303 0.34354
"88" 0.25442 0.26598
"89" 0.2759 0.30963
"90" 0.26235 0.28829
"91" 0.28349 0.33341
"92" 0.26164 0.30878
"93" 0.26703 0.30596
"94" 0.22941 0.26073
"95" 0.20779 0.21756
"96" 0.23048 0.22415
"97" 0.22405 0.22976
"98" 0.26401 0.30244
"99" 0.22779 0.23049
"100" 0.27673 0.29634
