"V1" "V2"
"1" 0.08644 0.13462
"2" 0.17831 0.33929
"3" 0.11424 0.19643
"4" 0.11559 0.27083
"5" 0.13254 0.26786
"6" 0.13644 0.375
"7" 0.15322 0.2931
"8" 0.17085 0.28125
"9" 0.14814 0.25758
"10" 0.06593 0.15909
"11" 0.10441 0.24
"12" 0.17017 0.3125
"13" 0.08627 0.13793
"14" 0.09051 0.22917
"15" 0.09831 0.21429
"16" 0.13153 0.22414
"17" 0.14136 0.25926
"18" 0.19237 0.32812
"19" 0.20051 0.39286
"20" 0.08169 0.16
"21" 0.11593 0.21429
"22" 0.11085 0.28261
"23" 0.13271 0.2963
"24" 0.10305 0.19231
"25" 0.15186 0.34783
"26" 0.15 0.25
"27" 0.21559 0.38235
"28" 0.10424 0.17241
"29" 0.11068 0.26087
"30" 0.09881 0.16071
"31" 0.16322 0.32143
"32" 0.13932 0.28333
"33" 0.09153 0.14286
"34" 0.1239 0.2037
"35" 0.08593 0.18
"36" 0.09915 0.21429
"37" 0.10085 0.25
"38" 0.13051 0.36957
"39" 0.12864 0.25862
"40" 0.11661 0.18571
"41" 0.09542 0.18519
"42" 0.07576 0.2
"43" 0.16136 0.28788
"44" 0.10102 0.2037
"45" 0.06441 0.175
"46" 0.09881 0.19231
"47" 0.07068 0.16
"48" 0.13339 0.18182
"49" 0.05271 0.13462
"50" 0.09864 0.17308
"51" 0.10661 0.25926
"52" 0.1239 0.22581
"53" 0.14119 0.28333
"54" 0.12322 0.3
"55" 0.12424 0.25
"56" 0.10814 0.18333
"57" 0.13136 0.27586
"58" 0.12695 0.32609
"59" 0.18051 0.30882
"60" 0.10763 0.22581
"61" 0.16136 0.29032
"62" 0.13305 0.26923
"63" 0.13525 0.24138
"64" 0.14983 0.3
"65" 0.09729 0.23913
"66" 0.06881 0.16667
"67" 0.08559 0.16071
"68" 0.15271 0.35417
"69" 0.18695 0.34483
"70" 0.16339 0.29688
"71" 0.10678 0.2037
"72" 0.09576 0.22222
"73" 0.1139 0.17742
"74" 0.10576 0.25
"75" 0.11068 0.22222
"76" 0.11746 0.21667
"77" 0.0839 0.21739
"78" 0.10627 0.2
"79" 0.1222 0.22414
"80" 0.18339 0.375
"81" 0.12136 0.20312
"82" 0.16203 0.32143
"83" 0.13203 0.31481
"84" 0.12356 0.28333
"85" 0.10373 0.25
"86" 0.11797 0.25
"87" 0.07407 0.20455
"88" 0.12729 0.33333
"89" 0.07237 0.19048
"90" 0.10271 0.21154
"91" 0.19542 0.32353
"92" 0.06424 0.14583
"93" 0.08864 0.19231
"94" 0.18237 0.29032
"95" 0.17085 0.36
"96" 0.13932 0.3
"97" 0.15441 0.30357
"98" 0.09475 0.22222
"99" 0.10068 0.25
"100" 0.17102 0.375
