"V1" "V2"
"1" 0.963383838383838 0.5
"2" 0.941919191919192 0.5
"3" 0.988095238095238 0.5
"4" 0.964983164983165 0.5
"5" 1 0.5
"6" 0.967171717171717 0.5
"7" 0.963383838383838 0.5
"8" 0.989583333333333 0.5
"9" 0.974166666666667 0.5
"10" 0.97008547008547 0.5
"11" 0.992424242424242 0.5
"12" 0.974826388888889 0.5
"13" 1 0.5
"14" 0.989583333333333 0.5
"15" 0.969907407407407 0.5
"16" 0.970875420875421 0.5
"17" 0.975757575757576 0.5
"18" 0.977777777777778 0.5
"19" 0.958333333333333 0.5
"20" 0.982804232804233 0.5
"21" 0.995833333333333 0.5
"22" 0.966666666666667 0.5
"23" 0.966575091575091 0.5
"24" 0.960897435897436 0.5
"25" 0.988383838383838 0.5
"26" 0.978650137741047 0.5
"27" 0.986225895316804 0.5
"28" 0.978835978835979 0.5
"29" 0.962820512820513 0.5
"30" 0.973168498168498 0.5
"31" 0.994047619047619 0.5
"32" 0.966666666666667 0.5
"33" 0.995670995670996 0.5
"34" 0.948051948051948 0.5
"35" 0.988782051282051 0.5
"36" 0.949074074074074 0.5
"37" 0.952279202279202 0.5
"38" 0.929166666666667 0.5
"39" 0.99 0.5
"40" 0.967881944444444 0.5
"41" 0.971380471380471 0.5
"42" 0.982142857142857 0.5
"43" 0.960737179487179 0.5
"44" 0.975757575757576 0.5
"45" 0.993767806267806 0.5
"46" 0.983333333333333 0.5
"47" 0.967316017316017 0.5
"48" 0.965099715099715 0.5
"49" 0.963942307692308 0.5
"50" 1 0.5
"51" 0.986394557823129 0.5
"52" 0.978333333333333 0.5
"53" 0.991792929292929 0.5
"54" 0.948272792022792 0.5
"55" 0.955729166666667 0.5
"56" 0.983333333333333 0.5
"57" 0.935185185185185 0.5
"58" 0.996336996336996 0.5
"59" 0.940625 0.5
"60" 0.996428571428571 0.5
"61" 0.988095238095238 0.5
"62" 0.94047619047619 0.5
"63" 0.988980716253444 0.5
"64" 0.971955128205128 0.5
"65" 0.955406336088154 0.5
"66" 0.918512043512044 0.5
"67" 1 0.5
"68" 0.934156378600823 0.5
"69" 0.998971193415638 0.5
"70" 0.965034965034965 0.5
"71" 0.992424242424242 0.5
"72" 0.975641025641026 0.5
"73" 0.987179487179487 0.5
"74" 0.994949494949495 0.5
"75" 0.987121212121212 0.5
"76" 0.983164983164983 0.5
"77" 0.9375 0.5
"78" 0.96900826446281 0.5
"79" 0.95021645021645 0.5
"80" 0.981410256410256 0.5
"81" 0.976430976430976 0.5
"82" 0.975 0.5
"83" 0.969618055555556 0.5
"84" 0.998299319727891 0.5
"85" 0.978030303030303 0.5
"86" 0.994505494505495 0.5
"87" 0.987179487179487 0.5
"88" 0.976851851851852 0.5
"89" 0.928030303030303 0.5
"90" 0.96412037037037 0.5
"91" 0.91959706959707 0.5
"92" 0.98989898989899 0.5
"93" 0.936026936026936 0.5
"94" 0.940740740740741 0.5
"95" 0.939393939393939 0.5
"96" 0.994949494949495 0.5
"97" 0.975589225589226 0.5
"98" 0.978333333333333 0.5
"99" 0.977272727272727 0.5
"100" 0.988980716253444 0.5
