"V1" "V2"
"1" 0.17867 0.50667
"2" 0.11384 0.31884
"3" 0.18381 0.42222
"4" 0.172 0.46154
"5" 0.16781 0.39744
"6" 0.13816 0.39394
"7" 0.16641 0.4321
"8" 0.15816 0.38462
"9" 0.14229 0.40705
"10" 0.15778 0.51515
"11" 0.14622 0.49275
"12" 0.184 0.39785
"13" 0.22032 0.44086
"14" 0.13048 0.37879
"15" 0.13663 0.42424
"16" 0.11975 0.27778
"17" 0.11759 0.29487
"18" 0.15638 0.32258
"19" 0.17759 0.48718
"20" 0.18521 0.52431
"21" 0.14057 0.41333
"22" 0.15156 0.36905
"23" 0.12648 0.27381
"24" 0.10038 0.31746
"25" 0.14463 0.39506
"26" 0.17594 0.44048
"27" 0.1767 0.5471
"28" 0.13841 0.35897
"29" 0.14279 0.3913
"30" 0.12133 0.36
"31" 0.16895 0.43333
"32" 0.15905 0.43056
"33" 0.13359 0.42424
"34" 0.16622 0.47826
"35" 0.12317 0.38889
"36" 0.18127 0.49333
"37" 0.13898 0.53704
"38" 0.11575 0.4
"39" 0.1127 0.37037
"40" 0.12832 0.36508
"41" 0.21606 0.48889
"42" 0.15829 0.44
"43" 0.13308 0.30864
"44" 0.19727 0.48148
"45" 0.1421 0.52632
"46" 0.18502 0.375
"47" 0.18254 0.57576
"48" 0.10419 0.31818
"49" 0.19784 0.49383
"50" 0.09797 0.29333
"51" 0.21035 0.44792
"52" 0.11727 0.38333
"53" 0.1473 0.38333
"54" 0.11105 0.34783
"55" 0.12616 0.34667
"56" 0.13606 0.46377
"57" 0.12711 0.33333
"58" 0.09486 0.38596
"59" 0.17816 0.44444
"60" 0.14635 0.35897
"61" 0.10298 0.41667
"62" 0.1927 0.46914
"63" 0.17289 0.41379
"64" 0.1673 0.41975
"65" 0.2 0.52
"66" 0.1807 0.45238
"67" 0.17543 0.54545
"68" 0.13657 0.54386
"69" 0.13663 0.31897
"70" 0.15251 0.44444
"71" 0.13771 0.3
"72" 0.12229 0.36
"73" 0.21765 0.58974
"74" 0.15105 0.41667
"75" 0.16495 0.44444
"76" 0.11873 0.36232
"77" 0.13975 0.33333
"78" 0.21422 0.55172
"79" 0.20584 0.5
"80" 0.17371 0.37634
"81" 0.1141 0.34921
"82" 0.19022 0.45238
"83" 0.13752 0.43939
"84" 0.15949 0.47569
"85" 0.16686 0.38272
"86" 0.10749 0.34848
"87" 0.15841 0.51389
"88" 0.13092 0.34667
"89" 0.11676 0.2963
"90" 0.13778 0.44048
"91" 0.17873 0.42857
"92" 0.19797 0.47475
"93" 0.16343 0.42901
"94" 0.15524 0.45833
"95" 0.13727 0.40909
"96" 0.15873 0.36667
"97" 0.21003 0.45161
"98" 0.14 0.48016
"99" 0.17175 0.43269
"100" 0.16311 0.42667
