"V1" "V2"
"1" 1 1
"2" 1 1
"3" 1 1
"4" 0.990740740740741 0.97979797979798
"5" 1 0.992592592592593
"6" 0.968253968253968 0.970238095238095
"7" 0.968660968660969 0.995726495726496
"8" 1 1
"9" 0.999444444444444 1
"10" 1 1
"11" 0.986111111111111 0.979166666666667
"12" 0.987179487179487 1
"13" 0.972027972027972 0.976689976689977
"14" 0.9975 0.991666666666667
"15" 0.928333333333333 0.955833333333333
"16" 0.967171717171717 0.978114478114478
"17" 1 0.994949494949495
"18" 0.990833333333333 0.953333333333333
"19" 1 1
"20" 0.994791666666667 0.98735119047619
"21" 0.991341991341991 0.967532467532467
"22" 1 1
"23" 0.996031746031746 0.992063492063492
"24" 1 0.99
"25" 0.995143745143745 0.993589743589744
"26" 1 1
"27" 0.96969696969697 0.962809917355372
"28" 1 1
"29" 0.996843434343434 0.993686868686869
"30" 0.968855218855219 0.994949494949495
"31" 0.994230769230769 0.976923076923077
"32" 1 1
"33" 0.983796296296296 0.96141975308642
"34" 0.996825396825397 0.998412698412698
"35" 1 0.995726495726496
"36" 1 0.998148148148148
"37" 1 1
"38" 0.958333333333333 0.981770833333333
"39" 0.963991769547325 0.977366255144033
"40" 0.996031746031746 0.992063492063492
"41" 0.997767857142857 0.983630952380952
"42" 0.999007936507936 0.978174603174603
"43" 0.989024864024864 1
"44" 0.98800505050505 0.997474747474747
"45" 1 0.996666666666667
"46" 0.985416666666667 0.986111111111111
"47" 0.997619047619048 0.995238095238095
"48" 0.975694444444444 0.982638888888889
"49" 1 1
"50" 0.993939393939394 0.989393939393939
"51" 1 1
"52" 0.967592592592593 0.988888888888889
"53" 1 0.997245179063361
"54" 0.995833333333333 0.991666666666667
"55" 1 1
"56" 0.94949494949495 0.98989898989899
"57" 1 1
"58" 1 1
"59" 0.960743801652893 0.993112947658402
"60" 1 1
"61" 0.997530864197531 0.990123456790123
"62" 0.990833333333333 1
"63" 0.965384615384616 0.970512820512821
"64" 0.997245179063361 1
"65" 0.978956228956229 1
"66" 1 0.993055555555556
"67" 1 0.98030303030303
"68" 0.959798534798535 0.985347985347985
"69" 1 0.997863247863248
"70" 0.994598765432099 0.996913580246913
"71" 0.998484848484849 0.987878787878788
"72" 1 1
"73" 1 0.995726495726496
"74" 0.976515151515152 0.996969696969697
"75" 1 1
"76" 1 1
"77" 1 1
"78" 1 0.998575498575499
"79" 1 0.997530864197531
"80" 0.979437229437229 0.98051948051948
"81" 0.978030303030303 1
"82" 0.974747474747475 0.962962962962963
"83" 0.976430976430976 0.98989898989899
"84" 1 1
"85" 0.995014245014245 0.992877492877493
"86" 0.98139880952381 0.980654761904762
"87" 0.989495798319328 1
"88" 1 1
"89" 0.994897959183673 0.988095238095238
"90" 1 1
"91" 1 1
"92" 1 0.984567901234568
"93" 1 0.993686868686869
"94" 0.984249084249084 1
"95" 0.988603988603989 0.985754985754986
"96" 0.997916666666667 0.991666666666667
"97" 0.989583333333333 0.981481481481482
"98" 0.998299319727891 0.998299319727891
"99" 0.996632996632997 1
"100" 1 1
