"V1" "V2"
"1" 0.13184 0.40833
"2" 0.1301 0.49206
"3" 0.15431 0.42051
"4" 0.1429 0.36667
"5" 0.15182 0.4
"6" 0.17881 0.44556
"7" 0.1069 0.34
"8" 0.12331 0.36522
"9" 0.15867 0.48148
"10" 0.14677 0.44615
"11" 0.15371 0.46364
"12" 0.13385 0.42083
"13" 0.14341 0.432
"14" 0.09584 0.296
"15" 0.17879 0.48642
"16" 0.11963 0.3
"17" 0.12395 0.35867
"18" 0.16256 0.45333
"19" 0.11883 0.44
"20" 0.19662 0.49333
"21" 0.19435 0.52308
"22" 0.16645 0.52308
"23" 0.14233 0.36923
"24" 0.18464 0.50267
"25" 0.13419 0.35385
"26" 0.16485 0.44444
"27" 0.18622 0.52308
"28" 0.21104 0.54615
"29" 0.09227 0.38
"30" 0.16379 0.43846
"31" 0.16933 0.464
"32" 0.13598 0.38519
"33" 0.19259 0.42353
"34" 0.16034 0.488
"35" 0.09413 0.31818
"36" 0.13166 0.44545
"37" 0.17454 0.41889
"38" 0.10923 0.35455
"39" 0.15385 0.45185
"40" 0.14667 0.425
"41" 0.11936 0.34
"42" 0.06624 0.35
"43" 0.15762 0.44615
"44" 0.12642 0.35556
"45" 0.11927 0.38333
"46" 0.1515 0.4
"47" 0.10265 0.41
"48" 0.14969 0.44348
"49" 0.12453 0.35972
"50" 0.13175 0.46087
"51" 0.11904 0.40758
"52" 0.21216 0.47333
"53" 0.14498 0.45833
"54" 0.14773 0.47361
"55" 0.12133 0.30345
"56" 0.09728 0.34737
"57" 0.11102 0.42857
"58" 0.15927 0.47821
"59" 0.108 0.34783
"60" 0.0901 0.31333
"61" 0.17739 0.50595
"62" 0.10745 0.38
"63" 0.12272 0.4
"64" 0.19547 0.47097
"65" 0.1901 0.46667
"66" 0.15355 0.49167
"67" 0.13986 0.41379
"68" 0.14619 0.50435
"69" 0.16398 0.496
"70" 0.14258 0.44348
"71" 0.19072 0.41765
"72" 0.06777 0.31404
"73" 0.17266 0.48462
"74" 0.13218 0.4087
"75" 0.08359 0.31594
"76" 0.19294 0.46207
"77" 0.10574 0.36364
"78" 0.08336 0.3
"79" 0.11979 0.43
"80" 0.16382 0.49167
"81" 0.16544 0.37889
"82" 0.12907 0.41739
"83" 0.17959 0.43125
"84" 0.08523 0.31667
"85" 0.14306 0.45833
"86" 0.15787 0.464
"87" 0.13182 0.45
"88" 0.13417 0.38462
"89" 0.11614 0.34074
"90" 0.12626 0.4087
"91" 0.17445 0.46528
"92" 0.17605 0.47143
"93" 0.13431 0.33103
"94" 0.14078 0.37778
"95" 0.15755 0.42963
"96" 0.09721 0.30435
"97" 0.19625 0.54615
"98" 0.11367 0.40152
"99" 0.11269 0.36667
"100" 0.11824 0.36522
