"MaMi_k1" "MaMi_k10" "MaMi_k50" "MaMi_k100" "kNN" "wKNN"
"1" 0.0110000000568107 0.0110000000568107 0.0110000000568107 0.0109999999403954 0.00400000007357448 0.00300000002607703
"2" 0.0110000000568107 0.0119999999878928 0.0109999999403954 0.0110000000568107 0.00300000002607703 0.00300000002607703
"3" 0.0110000000568107 0.0110000000568107 0.0109999999403954 0.0120000001043081 0.00399999995715916 0.00199999997857958
"4" 0.0109999999403954 0.0119999999878928 0.0109999999403954 0.0120000001043081 0.00300000002607703 0.00300000002607703
"5" 0.0119999999878928 0.0109999999403954 0.0110000000568107 0.0110000000568107 0.00300000002607703 0.00199999997857958
"6" 0.0109999999403954 0.0109999999403954 0.0110000000568107 0.0119999999878928 0.00399999995715916 0.00299999990966171
"7" 0.0110000000568107 0.0119999999878928 0.0119999999878928 0.0110000000568107 0.00400000007357448 0.00300000002607703
"8" 0.0110000000568107 0.0109999999403954 0.0110000000568107 0.0109999999403954 0.00399999995715916 0.00300000002607703
"9" 0.0120000001043081 0.0109999999403954 0.0119999999878928 0.0119999999878928 0.00399999995715916 0.00300000002607703
"10" 0.0130000000353903 0.0110000000568107 0.0109999999403954 0.0110000000568107 0.00399999995715916 0.0020000000949949
"11" 0.0119999999878928 0.0119999999878928 0.0119999999878928 0.0119999999878928 0.00400000007357448 0.00300000002607703
"12" 0.0109999999403954 0.0109999999403954 0.0119999999878928 0.0110000000568107 0.00400000007357448 0.00199999997857958
"13" 0.0110000000568107 0.0110000000568107 0.0119999999878928 0.0110000000568107 0.00300000002607703 0.00300000002607703
"14" 0.0119999999878928 0.0109999999403954 0.0110000000568107 0.0130000000353903 0.00300000002607703 0.00300000002607703
"15" 0.0120000001043081 0.0109999999403954 0.0109999999403954 0.0110000000568107 0.00400000007357448 0.00299999990966171
"16" 0.0110000000568107 0.0110000000568107 0.0109999999403954 0.0110000000568107 0.00400000007357448 0.00300000002607703
"17" 0.0110000000568107 0.0119999999878928 0.0109999999403954 0.0109999999403954 0.00299999990966171 0.00300000002607703
"18" 0.0110000000568107 0.0109999999403954 0.0119999999878928 0.0119999999878928 0.00400000007357448 0.00199999997857958
"19" 0.0119999999878928 0.0110000000568107 0.0110000000568107 0.0110000000568107 0.00300000002607703 0.0020000000949949
"20" 0.0109999999403954 0.0110000000568107 0.0109999999403954 0.0119999999878928 0.00399999995715916 0.00300000002607703
"21" 0.0110000000568107 0.0109999999403954 0.0119999999878928 0.0119999999878928 0.00399999995715916 0.00300000002607703
"22" 0.0110000000568107 0.0119999999878928 0.0109999999403954 0.0109999999403954 0.00400000007357448 0.00300000002607703
"23" 0.0110000000568107 0.0109999999403954 0.0120000001043081 0.0119999999878928 0.00400000007357448 0.00300000002607703
"24" 0.0110000000568107 0.0119999999878928 0.0119999999878928 0.0119999999878928 0.00399999995715916 0.00300000002607703
"25" 0.0109999999403954 0.0110000000568107 0.0110000000568107 0.0110000000568107 0.00399999995715916 0.00300000002607703
"26" 0.0119999999878928 0.0110000000568107 0.0109999999403954 0.0110000000568107 0.00299999990966171 0.00299999990966171
"27" 0.0119999999878928 0.0119999999878928 0.0119999999878928 0.0109999999403954 0.00400000007357448 0.00199999997857958
"28" 0.0119999999878928 0.0119999999878928 0.0109999999403954 0.0109999999403954 0.00399999995715916 0.00300000002607703
"29" 0.0119999999878928 0.0110000000568107 0.0119999999878928 0.0109999999403954 0.00300000002607703 0.00299999990966171
"30" 0.0119999999878928 0.0109999999403954 0.0109999999403954 0.0110000000568107 0.00300000002607703 0.00199999997857958
