"MaMi_k1" "MaMi_k10" "MaMi_k50" "MaMi_k100" "kNN" "wKNN"
"1" 0.034999999916181 0.0350000000325963 0.0370000000111759 0.0400000000372529 0.0160000000614673 0.0140000000828877
"2" 0.034999999916181 0.0360000000800937 0.037999999942258 0.0389999999897555 0.0150000000139698 0.0150000000139698
"3" 0.0380000000586733 0.0359999999636784 0.040999999968335 0.0389999999897555 0.0150000000139698 0.0150000000139698
"4" 0.0350000000325963 0.0359999999636784 0.0389999999897555 0.0399999999208376 0.0150000000139698 0.0150000000139698
"5" 0.034999999916181 0.0359999999636784 0.0389999999897555 0.0399999999208376 0.0149999998975545 0.0139999999664724
"6" 0.0360000000800937 0.034999999916181 0.0370000000111759 0.0400000000372529 0.0160000000614673 0.0150000000139698
"7" 0.037999999942258 0.0350000000325963 0.0380000000586733 0.040999999968335 0.0150000000139698 0.0140000000828877
"8" 0.0350000000325963 0.0370000000111759 0.0389999999897555 0.0389999999897555 0.0150000000139698 0.0150000000139698
"9" 0.0350000000325963 0.034999999916181 0.037999999942258 0.0389999999897555 0.015999999945052 0.0150000000139698
"10" 0.0350000000325963 0.0359999999636784 0.0380000000586733 0.0400000000372529 0.0150000000139698 0.0150000000139698
"11" 0.034999999916181 0.0359999999636784 0.037999999942258 0.0399999999208376 0.0150000000139698 0.0139999999664724
"12" 0.0350000000325963 0.0359999999636784 0.0370000000111759 0.0389999999897555 0.0150000000139698 0.0150000000139698
"13" 0.0359999999636784 0.0359999999636784 0.0410000000847504 0.0400000000372529 0.0150000000139698 0.0139999999664724
"14" 0.0359999999636784 0.0360000000800937 0.0380000000586733 0.0399999999208376 0.0150000000139698 0.0150000000139698
"15" 0.0350000000325963 0.0359999999636784 0.0380000000586733 0.0389999999897555 0.0150000000139698 0.0140000000828877
"16" 0.0350000000325963 0.0359999999636784 0.037999999942258 0.0399999999208376 0.0150000000139698 0.0150000000139698
"17" 0.034999999916181 0.0359999999636784 0.0390000001061708 0.0429999999469146 0.0160000000614673 0.0160000000614673
"18" 0.0350000000325963 0.0359999999636784 0.0380000000586733 0.0399999999208376 0.0150000000139698 0.0139999999664724
"19" 0.0359999999636784 0.0350000000325963 0.0400000000372529 0.0420000000158325 0.0150000000139698 0.0149999998975545
"20" 0.0439999999944121 0.040999999968335 0.0410000000847504 0.0389999999897555 0.0149999998975545 0.0150000000139698
"21" 0.0350000000325963 0.0359999999636784 0.0380000000586733 0.0420000000158325 0.0150000000139698 0.0150000000139698
"22" 0.0350000000325963 0.0370000000111759 0.037999999942258 0.0450000000419095 0.015999999945052 0.0169999999925494
"23" 0.0380000000586733 0.0389999999897555 0.0420000000158325 0.0400000000372529 0.015999999945052 0.018999999971129
"24" 0.0389999999897555 0.0370000000111759 0.0389999999897555 0.0400000000372529 0.0150000000139698 0.0149999998975545
"25" 0.0360000000800937 0.0350000000325963 0.037999999942258 0.0389999999897555 0.0149999998975545 0.0150000000139698
"26" 0.0360000000800937 0.0359999999636784 0.0380000000586733 0.0389999999897555 0.0150000000139698 0.0139999999664724
"27" 0.0369999998947605 0.0350000000325963 0.0380000000586733 0.040999999968335 0.0149999998975545 0.0139999999664724
"28" 0.0350000000325963 0.0369999998947605 0.0380000000586733 0.0399999999208376 0.0149999998975545 0.0149999998975545
"29" 0.0389999999897555 0.0389999999897555 0.040999999968335 0.0400000000372529 0.0179999999236315 0.0160000000614673
"30" 0.0350000000325963 0.0370000000111759 0.0380000000586733 0.0400000000372529 0.0150000000139698 0.0150000000139698
