"MaMi_k1" "MaMi_k10" "MaMi_k50" "MaMi_k100" "kNN" "wKNN"
"1" 0.896999999997206 0.892999999923632 0.889000000082888 0.886000000056811 0.230999999912456 0.222999999998137
"2" 0.87699999997858 0.866000000038184 0.866000000038184 0.869999999995343 0.229999999981374 0.21999999997206
"3" 0.87300000002142 0.864999999990687 0.869999999995343 0.871999999973923 0.231999999959953 0.222000000067055
"4" 0.862000000081025 0.886000000056811 0.885000000009313 0.868999999947846 0.226999999955297 0.224000000045635
"5" 0.875999999931082 0.890999999945052 0.883999999961816 0.881000000052154 0.226000000024214 0.222999999998137
"6" 1.04899999999907 0.912000000011176 0.894999999902211 0.965000000083819 0.231000000028871 0.222999999998137
"7" 0.896999999997206 0.893000000040047 0.90300000004936 1 0.25 0.224999999976717
"8" 0.971000000019558 1.05099999997765 1.01800000004005 1.02600000007078 0.266999999992549 0.229999999981374
"9" 0.913999999989755 0.889000000082888 0.910000000032596 0.913000000058673 0.227000000071712 0.219000000040978
"10" 0.87699999997858 0.87699999997858 0.883999999961816 0.889999999897555 0.224000000045635 0.218999999924563
"11" 0.922000000020489 0.891999999992549 0.893000000040047 1.02000000001863 0.244000000064261 0.271999999997206
"12" 0.886999999987893 0.874000000068918 0.875999999931082 0.873999999952503 0.222999999998137 0.211000000010245
"13" 0.887999999918975 0.890999999945052 0.893999999971129 0.896000000066124 0.21999999997206 0.207999999984168
"14" 0.871999999973923 0.867000000085682 0.863000000012107 0.864000000059605 0.216000000014901 0.20499999995809
"15" 0.898999999975786 0.869999999995343 0.869999999995343 0.871999999973923 0.217999999993481 0.20499999995809
"16" 0.895000000018626 0.895000000018626 0.914999999920838 0.974999999976717 0.228000000002794 0.20499999995809
"17" 0.881999999983236 0.885000000009313 0.924999999930151 0.891000000061467 0.211999999941327 0.204000000027008
"18" 0.866000000038184 0.866999999969266 0.87300000002142 0.875 0.214000000036322 0.20499999995809
"19" 0.890999999945052 0.911000000080094 0.89000000001397 0.887999999918975 0.215000000083819 0.202999999979511
"20" 0.863000000012107 0.85999999998603 0.86199999996461 0.907000000006519 0.215000000083819 0.207999999984168
"21" 0.881000000052154 0.864999999990687 0.866000000038184 0.869000000064261 0.214000000036322 0.202999999979511
"22" 0.869999999995343 0.87300000002142 0.875 0.87300000002142 0.216999999945983 0.206000000005588
"23" 0.881000000052154 0.908000000054017 0.885000000009313 0.883999999961816 0.215000000083819 0.202999999979511
"24" 0.866000000038184 0.868000000016764 0.869000000064261 0.87300000002142 0.214000000036322 0.206000000005588
"25" 0.886999999987893 0.88800000003539 0.891000000061467 0.894000000087544 0.212999999988824 0.209000000031665
"26" 0.865999999921769 0.862999999895692 0.863000000012107 0.863999999943189 0.216999999945983 0.202999999979511
"27" 0.896999999997206 0.868999999947846 0.875 0.875 0.218999999924563 0.202000000048429
"28" 0.868999999947846 0.872000000090338 0.880000000004657 0.873999999952503 0.214999999967404 0.204000000027008
"29" 0.898999999975786 0.887000000104308 0.886999999987893 0.886000000056811 0.221000000019558 0.233000000007451
"30" 0.871999999973923 0.890999999945052 0.873999999952503 0.87300000002142 0.212999999988824 0.20499999995809
