"MaMi_k1" "MaMi_k10" "MaMi_k50" "MaMi_k100" "kNN" "wKNN"
"1" 4.10900000005495 4.5329999999376 3.78799999994226 4.06200000003446 1.125 0.956000000005588
"2" 3.70299999997951 3.70699999993667 3.71200000005774 3.70199999993201 0.954000000027008 0.937000000034459
"3" 3.80400000000373 3.79300000006333 3.71100000001024 3.91500000003725 1.06300000008196 1.07900000002701
"4" 3.89199999999255 3.71399999991991 3.69099999999162 3.6820000000298 0.942000000039116 0.915999999968335
"5" 3.70499999995809 3.70100000000093 3.69699999992736 3.69699999992736 0.9419999999227 0.915999999968335
"6" 3.69000000006054 3.69999999995343 3.69200000003912 3.6940000000177 0.938000000081956 0.913000000058673
"7" 3.69700000004377 3.70300000009593 3.70299999997951 3.69499999994878 0.929999999934807 0.907000000006519
"8" 3.71900000004098 3.67900000000373 3.67699999990873 3.68400000000838 0.925999999977648 0.905999999959022
"9" 3.72100000001956 3.73800000001211 3.71699999994598 3.70499999995809 0.935999999986961 0.897999999928288
"10" 3.69499999994878 3.70100000000093 3.71100000001024 3.71100000001024 0.918999999994412 0.922000000020489
"11" 3.69700000004377 3.70400000002701 3.69499999994878 3.70200000004843 0.914999999920838 0.891000000061467
"12" 3.71400000003632 3.70000000006985 3.69900000002235 3.69000000006054 0.90500000002794 0.883000000030734
"13" 3.68400000000838 3.69699999992736 3.68400000000838 3.69200000003912 0.908999999985099 0.883000000030734
"14" 3.69699999992736 3.68400000000838 3.66899999999441 3.68299999996088 0.902000000001863 0.877999999909662
"15" 3.70400000002701 3.71999999997206 3.70399999991059 3.69700000004377 0.898999999975786 0.876000000047497
"16" 3.70700000005309 3.71699999994598 3.70500000007451 3.69999999995343 0.888999999966472 0.866000000038184
"17" 3.69599999999627 3.68700000003446 3.68700000003446 3.68999999994412 0.885999999940395 0.86199999996461
"18" 3.7149999999674 3.69200000003912 3.6809999999823 3.69700000004377 0.883999999961816 0.854999999981374
"19" 3.66799999994691 3.67799999995623 3.67399999999907 3.67399999999907 0.867000000085682 0.845999999903142
"20" 3.68299999996088 3.67399999999907 3.66599999996834 3.66899999999441 0.862000000081025 0.841999999945983
"21" 3.68199999991339 3.69599999999627 3.68000000005122 3.68299999996088 0.864000000059605 0.842000000062399
"22" 3.69700000004377 3.69499999994878 3.68400000000838 3.68799999996554 0.860999999917112 0.840000000083819
"23" 3.66999999992549 3.68299999996088 3.67199999990407 3.67299999995157 0.863999999943189 0.837000000057742
"24" 3.69099999999162 3.69099999999162 3.69500000006519 3.69799999997485 0.86199999996461 0.839999999967404
"25" 3.67200000002049 3.6820000000298 3.67700000002515 3.67399999999907 0.859000000054948 0.835000000079162
"26" 3.6809999999823 3.67099999997299 3.66200000001118 3.66700000001583 0.860999999917112 0.851000000024214
"27" 3.69500000006519 3.70299999997951 3.68799999996554 3.69800000009127 0.86199999996461 0.843999999924563
"28" 3.67599999997765 3.68700000003446 3.77199999999721 4.08399999991525 0.864999999990687 0.989999999990687
"29" 4.3640000000596 3.93999999994412 4.52000000001863 4.11399999994319 0.864000000059605 0.893999999971129
"30" 3.69599999999627 3.6940000000177 3.95600000000559 3.9330000000773 0.866000000038184 0.84699999995064
