"MaMi_k1" "MaMi_k10" "MaMi_k50" "MaMi_k100" "kNN" "wKNN"
"1" 0.0390000000043074 0.0399999999935972 0.0409999999974389 0.0439999999944121 0.0190000000002328 0.0190000000002328
"2" 0.0390000000043074 0.0399999999935972 0.0430000000051223 0.0439999999944121 0.0200000000040745 0.0190000000002328
"3" 0.0399999999935972 0.0409999999974389 0.0449999999982538 0.0430000000051223 0.0200000000040745 0.0190000000002328
"4" 0.0400000000081491 0.0399999999935972 0.0409999999974389 0.0439999999944121 0.0190000000002328 0.0190000000002328
"5" 0.0389999999897555 0.0400000000081491 0.0410000000119908 0.0439999999944121 0.0199999999895226 0.0189999999856809
"6" 0.0399999999935972 0.0399999999935972 0.0420000000012806 0.044000000008964 0.0199999999895226 0.0200000000040745
"7" 0.0389999999897555 0.0400000000081491 0.0420000000012806 0.0430000000051223 0.0200000000040745 0.0190000000002328
"8" 0.0389999999897555 0.0400000000081491 0.044000000008964 0.0439999999944121 0.0199999999895226 0.0199999999895226
"9" 0.0399999999935972 0.0420000000012806 0.0420000000012806 0.0429999999905704 0.0190000000002328 0.0190000000002328
"10" 0.0399999999935972 0.0399999999935972 0.0420000000012806 0.0439999999944121 0.0209999999933643 0.0190000000002328
